site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,REEF_NAME,REEF_ID,REEF_lat,REEF_lon,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
Barren Island,1041,BARRFL1,3119,2.0,Water Temperature,-23.1578,151.0707,23-031,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.15595061826885,21.754627523148148,21.735085730286738,21.93877316308244,22.46953266203704,24.56800064964158,24.976906828703704,26.533771505376343,27.9983434811828,27.47601155753968,26.98246093189964,25.48455902777778,23.60780340501792,21.163172337962965,20.800452105734767,20.76982844982079,21.67473657407407,23.541130443548383,25.606001712962964,26.48731617383513,26.88062607526881,27.437279092261903,27.154334789426525,25.669063051643192,23.26591447819137,20.96758553240741,20.13864489247312,20.18400918458781,21.267529097222223,23.12725040322581,24.98820094907408,26.82460094086021,27.6065144937276,28.918504262452103,26.941915120967742,25.831131384976523,23.37232748858448,21.569878981481484,20.20545378584229,20.43526577060932,21.512127916666664,23.43527665770609,25.272794953703706,26.87789957437276,26.89296189516129,27.359657490079364,27.56370793010753,25.639122083333334,24.067319696969697,,,,,,,
Snapper Island North,1045,SNAPISFL1,3293,2.0,Water Temperature,-16.2924,145.4969,16-006,LOW ISLANDS REEF,16028S,-16.383333,145.566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.567553901734108,26.75689430555556,26.11839885752688,24.25577597222222,22.207499260752687,22.974399260752687,24.5984675,26.089702889784945,27.694002986111112,29.57685322580645,29.468441599462366,29.303163936781605,27.622617528735635,27.15122381944444,25.454275403225804,23.99410805555556,23.11384348118279,22.94559072580645,25.608482638888887,27.010708870967743,28.70218805555556,30.10184852150537,29.93704623655914,30.018297098214287,29.22019200268817,29.234124999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.527245310015903,29.12673707437276,28.15498738425926,26.21144534050179,24.337234953703703,23.08527878584229,23.560108086917563,25.26689865740741,25.478599865591395,27.99757216766467,29.009356586021507,29.545686559139785,29.81153139367816,29.95177511200717,28.12093780092593,26.86057233422939,25.98865853892216,24.52386745071685,23.59388642473118,25.794457291666664,27.132197356630822,28.426906574074074,29.62271467293907,30.5182710125448,29.95395267857143,30.305801456093185,27.695881782407405,25.464732056451616,23.06965055555556,23.61104119623656,24.264239807347675,24.279192543859647,,,,,,,,,,24.1478134419552,24.033059856630825,25.29950574074074,26.458013687275987,28.324301365740745,28.69333707437276,28.70044052419355,29.25793464781746,29.05094690860215,27.53147090277778,25.64709751344086,23.14403858796296,22.45521973566308,22.755020578703704,23.987865532407408,25.89920591397849,27.863968032407406,28.832108154121865,29.84221630824373,30.079897605363985,29.34467349910394,28.32281974537037,25.51494083781362,23.75767708333333,22.98384489112228,,,,,,,,,,,,,,,,,
Mermaid Reef,1054,MERMAID_M12_BT,14996,2.0,Water Temperature,-17.1153,119.6347,,BIRD ISLANDS REEF (NORTH),11167S,-11.766667,143.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.88855670918367,27.95811504861111,28.06722779345878,29.139116258960573,28.94079038938492,29.90672952060932,29.44007548379629,28.10250871191756,26.171830800925925,25.47577224014337,24.79977695340502,25.94108047222222,27.435098809947768,29.277213657407405,30.55647484318996,29.93831720430108,29.867875598659005,30.686095788530466,30.770977569444444,28.61503667114696,27.07425002314816,26.14197443996416,25.88591543458781,27.25805321759259,27.637904704301075,29.00005817129629,29.7810166218638,30.62573055555556,29.885579593373496,,,,,,,,,,
Hook Island,1057,HOOKFL1,3678,2.0,Water Temperature,-20.1681,148.8871,20-028,LANGFORD-BIRD REEF,20019S,-20.091667,148.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.117899130434783,27.1007827123696,27.44625715249662,25.83679290187892,25.269229324324325,22.897484878048783,20.65231661062542,20.9971001345895,22.62018066759388,24.829968527236048,26.262292822299653,27.72091848852901,28.138960483870964,28.12561265276779,26.0739123739072,25.407366875,24.155737954239573,22.55696957104557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.39859813874789,22.01801792114696,22.500774484767028,23.51196020833333,24.90369137544803,26.89285490740741,27.60652551523297,27.44367231182796,27.668487996031743,27.978107459677418,26.664662361111112,24.69992009408602,22.394518865740743,21.59257764336917,21.785516241039424,22.624102013888887,24.40837226702509,26.186136203703704,27.568984655017925,28.34891102150538,29.313021024904213,28.31119003136201,27.28356229166667,24.887145116487456,22.984988032407408,21.983940322580647,22.1037519937276,22.67440842592593,24.5360560483871,26.30218738425926,27.5863351030466,27.49215035842294,28.04245771329365,27.896812343189968,26.571632615740743,24.435415837813625,22.864719478527608,,,,,,
Shute and Tancred Islands,1058,SHTANFL1,3716,2.0,Water Temperature,-20.3009,148.7983,20-048,LANGFORD-BIRD REEF,20019S,-20.091667,148.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.61775365853658,28.25112016369048,29.00185504032257,27.509922291666665,26.898852150537632,24.959571458333333,22.45358420698925,22.544557190860218,24.083020972222226,25.9444872311828,27.42166590277778,28.97184549731184,29.472870094086023,29.618565732758626,27.63131740591398,26.828060555555552,25.56166364247312,23.18052907608696,21.73568440860215,21.337462701612903,23.143002569444445,25.48317204301076,27.383196666666663,29.757361760752687,29.25795967741936,28.60226800595238,28.30454227150537,27.699206736111105,25.26580168010753,24.175998541666665,23.042311223118283,23.013080309139784,24.93697277777778,26.03628575268817,26.55694527777778,28.64937385752688,29.03656465053764,29.42710022321428,28.2058940188172,26.743915902777776,25.227936155913973,23.778668127962085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.910024488054606,24.47455430555556,23.266517383512547,22.36952305107527,23.513813773148147,25.590500896057343,26.996445416666667,28.163764986559137,28.763601904121867,29.27105843253968,29.12367199820788,26.26579125,24.03591577060932,22.358020208333333,22.529115856287422,22.8431747311828,23.760083310185184,25.79449811827957,26.5077238425926,27.69055461469534,28.671919198028675,28.379035987103176,27.856557706093188,26.00030127314815,24.27997116935484,22.179908740421453,21.62054453405018,22.292677889784947,23.42568013888889,24.967924417562728,27.148740370370373,27.693307795698928,27.45237146057348,27.59547194940476,28.024864336917563,26.559905949074075,24.31289473566308,22.03136462962963,21.14469657258064,21.580873387096776,22.58920543981481,24.57693985215053,26.35438946759259,28.032588082437275,28.69679811827957,29.777313266283524,28.507643862007168,27.450283819444444,24.72438539426524,22.74311660516605,,,,,,,,,,,,,,,,,,
Northeast Reef,1060,NEFL1,3682,2.0,Water Temperature,-18.5718,146.4947,18-049,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.65911636611092,23.10059375,22.95258602150538,23.681779749103946,24.72630381944445,25.956413194444444,27.799881712962964,28.338213978494625,28.361851657706094,28.29657802579365,28.629095295698924,27.29044462962963,25.152567697132618,23.015438994011976,22.318083154121865,22.35204206989248,23.651579791666663,25.382229345878137,26.99033652777777,28.066102172939065,29.508386917562728,29.60148433908046,29.041696818996417,28.088724090038315,25.2767061827957,23.60413875,22.685285707885303,23.16475925179212,23.925039884259256,25.85021577060932,27.60358615740741,28.889826612903224,28.65400094086021,29.001380729166662,28.577987298387097,27.40676560185185,25.825902593818984,,,,,,,
Pelican Island,1065,PELFL1,3120,2.0,Water Temperature,-23.2397,150.8742,23-017,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.50226204081633,27.72287130376344,27.905931968390806,26.252358333333333,25.152571527777773,23.14722970430108,21.458183055555555,20.28248481182796,19.18862829301075,22.62331284722222,23.997931451612903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.61611800911854,20.27608446759259,19.98178373655914,20.3076874327957,21.953045370370376,24.51356946684588,26.2693963425926,26.762491173835127,27.186720721326164,27.63677872023809,27.50454491487455,25.26036291666667,22.83337396953405,20.113679791666662,19.68900564516129,20.014110640681007,21.872519166666667,24.146131608422937,25.877584212962965,27.586465681003585,28.41515286738351,29.64963934386973,27.02790327060932,26.16412282407408,22.564152688172044,20.741647800925925,19.410098947132617,20.16576547939068,21.951205810185183,24.098670362903228,26.01230324074074,27.438477934587816,27.180088821684585,27.662794072420635,27.687151859318995,25.150504791666663,23.355889029535863,,,,,,,
Lady Elliot Reef,1066,LELLFL1,3714,2.0,Water Temperature,-18.6798,146.3325,18-050,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.44624282178217,24.715266944444444,26.994689112903224,28.758095069444444,30.171674059139782,31.134497849462367,29.69643772321428,30.752065994623653,28.03020902777778,27.72951975806452,23.848402777777785,21.347380443548385,23.62768850806452,25.802943125,27.99522587365591,29.48367756944445,31.045199327956983,30.9148747983871,30.336527729885056,28.65538602150537,27.869946666666667,25.33136706989248,23.83006236111111,23.061787790697675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.235461303924744,24.64274282407408,23.27979943996416,23.08717175179212,25.49796108796296,27.16666281362007,28.424510625,29.533989336917568,30.55539704301076,29.949927876984127,30.351066106630828,27.25006736111111,25.07634009856631,22.46192203703704,23.23836182795699,24.167886559139788,25.22649708333333,27.17904305555556,27.841440578703704,29.902040546594986,29.429592226702507,29.29652628968254,28.311319646057346,27.646974166666663,24.75926350806452,22.419832766467067,22.61406171594982,23.530334923835124,25.12730337962963,26.823748275089606,28.924070740740746,28.972598185483868,28.642980622759858,28.224600322420635,28.923186424731185,27.235999004629623,24.79615029121864,22.422586898148147,22.103738485663083,22.69735636200717,24.21479847222222,26.5089666218638,27.86043460648148,28.96549283154122,30.34677656810036,30.7487410440613,29.4435854390681,28.36812073754789,24.473675761648742,23.05225736111111,21.92773068996416,22.893424977598567,24.262270138888887,26.758088127240143,28.377894560185183,29.68543745519713,28.830343525985665,29.371841418650792,29.092594153225807,27.10557990740741,25.5011719160105,,,,,,,
Havannah Island,1075,HAVFL1,3749,2.0,Water Temperature,-18.8472,146.5428,18-065,HAVANNAH REEF,18065S,-18.85,146.541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41950659824047,23.214572849462364,25.14076194444444,27.196278360215054,28.812015902777773,30.455767540322583,30.61002204301076,30.247556824712643,28.58910860215054,27.692761736111112,25.65103245967742,23.977655972222223,22.56294045698925,22.21274287634409,24.39449847222222,26.944472379032256,28.7495575,30.216892741935485,29.6000494623656,29.42843575712144,29.51250073924731,28.689424375,25.96139180107528,24.62121777251185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.212789642672192,22.24414023297491,22.784038687275984,24.47452731481481,24.81040100806452,27.604140231481484,28.92622813620072,29.612200067204306,29.572003711685824,29.18592522401434,27.77577540119761,26.36419157706093,25.371593781094525,,,,,,,,,,,24.74196138828633,22.73187868055556,22.97456491935484,23.52793136200717,24.80123453703704,26.564105981182795,26.910873425925928,28.99609847670251,29.076775627240146,28.86955637400793,28.16324740143369,27.173570578703707,24.85675628617736,22.72304076388889,22.491502912186377,23.33456998207885,24.582104907407405,25.94688895609319,27.94649090277778,28.318790793010752,28.16167128136201,28.42303003472222,28.63710855734767,27.17957840277777,24.92325618689833,22.496404390934845,21.99600078405017,21.998322199820787,23.49356907407408,25.393762970430107,27.050979513888887,28.07536693548388,29.71861552419355,30.136769947318008,29.183677038530465,28.004127107279693,24.855603360215053,23.16987152777778,22.05615600358423,22.80063167562724,23.544611064814813,25.669664359319,27.515943240740743,28.98255250896057,28.39642948028673,28.905016865079364,28.540983893369173,27.17583793981481,25.49942212230216,,,,,,,
Christmas island,1100,CHRISTMASFL1,4013,2.0,Water Temperature,-10.4295,105.668,,BIRD ISLANDS REEF (NORTH),11167S,-11.766667,143.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.95593833819241,26.26678645833333,26.517189381720428,27.248538125,27.81096216397849,28.69576377688172,28.56635773809524,28.890959005376345,29.21714993055556,28.77696659946237,28.50598090277778,27.881236290322583,26.5030313844086,26.17149020833333,26.89795309139785,27.95333486238532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.5086909215956,29.22742731481481,29.052476232078853,28.54652809139785,28.303078287037035,27.804554032258064,28.87901671296296,28.8031708109319,28.872971191756275,29.015995064484127,29.206241733870968,29.26118974537037,28.7486,28.260405990133897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lion Island,1102,LIONFL1,4021,2.0,Water Temperature,-9.5355,147.2773,,MER,00085S,-9.918333,144.051667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.376132294832825,31.513147916666668,30.29294597222222,28.55760987903226,27.765854722222223,27.721477889784943,26.74428212365592,27.618944375,28.36320557795699,29.997425763888884,31.63700425675676,31.077384206989247,30.77970922619048,30.651009811827954,29.789467857142856,28.7422435873606,28.08911527777778,27.07260188172043,26.65981592741936,27.008960347222224,27.450227620967745,28.022595416666668,28.58777076612903,29.59113420698925,29.25845631868132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lizard Island,1166,LIZFL1,2649,2.0,Water Temperature,-14.6884,145.4422,14-116,LIZARD ISLAND,14116S,-14.675,145.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.62892751572327,25.939634675925927,26.865843593189965,27.81435388888889,28.42765526433692,29.528246774193555,29.796690773809523,30.109747491039425,28.02686645833333,26.14722412634409,24.37345578703704,24.45964910394265,24.677971393369177,24.74371208333333,26.42691948924731,27.436367384259256,28.6771520609319,28.92063216845878,29.302173015873016,28.66631187275986,27.788347777777776,25.84492271505376,24.07452425925926,23.990918660394268,24.2592789874552,24.84308261574074,25.792137880824374,27.39019789351852,28.7408286720322,28.607265456989243,28.76794842096561,28.84923352001195,27.668670054012345,26.289848648446835,24.41768297067901,23.41381186529271,23.284681354540027,23.82993804783951,25.15321429958184,26.411363873456786,28.16110312126643,29.493724843189963,29.229775415070243,28.994833811230585,28.16840571759259,26.26790925179212,24.90293537037037,24.07733447580645,24.472419593787336,25.08372037808642,25.86622907407408,27.345782785493828,28.94769253285544,29.47002772550777,29.340929794973544,28.697533624551973,27.80239138117284,26.219753800776584,25.091823086419755,25.04828920250896,24.770400731780164,25.000252130528583,,,
North Direction Island,1996,NDIRECTIONFL1,10198,2.0,Water Temperature,-14.7435,145.5136,14-143,NORTH DIRECTION REEF,14143S,-14.741667,145.508333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.462962052932763,26.73196868055556,28.12982233422939,28.65971310483871,28.95361478174603,29.15590992383512,27.93618474537037,26.36393418458781,25.350543055555555,24.367261200716847,24.534413194444443,25.15845766203704,26.217539829749104,27.34722851851852,28.195055622759853,28.65818577508961,28.87680384424604,28.13219879032258,27.569273055555552,26.560485707885302,25.173581319444445,24.19098938172043,24.11827197580645,24.441372453703703,25.42907394713262,26.68710743055556,27.703966727772684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woiz Reef,2304,WOIZFL1,10935,2.0,Water Temperature,-10.1744,143.2264,,UGAR,00089S,-9.5075,143.544833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.577899260523324,29.73959697580645,29.020330456349207,29.72239816308244,29.02804796296296,27.490056093189967,26.12155601851852,25.538189471326163,25.53874829749104,25.652758449074074,26.69225392025089,28.349765023148148,30.072359789426525,29.2495123655914,29.030707638888888,29.24351229838709,28.832180370370374,27.610114717741936,26.369593657407407,25.619558848566307,25.145170295698925,25.23119020833333,26.089502486559137,27.32647053240741,29.265654681899644,30.3517645609319,29.94475227490421,29.599369265232973,29.062885416666667,27.74965564516129,26.606701435185183,25.729559834229388,26.09166220878136,25.86243483796296,26.73189903673835,28.314796921296296,29.784521236559137,29.907754189068104,28.98211966765873,29.14087551523297,29.045796342592595,27.797226411290325,26.690416550925928,26.66080777329749,26.28317146057348,26.17395907407408,27.72788172043011,29.13333648148148,30.21880179211469
19-131 Reef,2560,19131FL1,12195,2.0,Water Temperature,-19.7641,149.3786,19-131,19131S,19131S,-19.766667,149.366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.832349753694583,28.857660685483868,27.12444314814815,25.42018938172043,23.87723518518518,23.620097110215056,23.564122647849462,24.12323090277777,25.475938284050184,25.993598819444447,27.10088772401434,27.907243369175628,27.92687395833333,27.59257408154122,26.41416851851852,24.92615667562724,23.117515277777777,22.35908284050179,22.632747132616487,23.285948148148147,24.427450560035844,26.089617083333334,26.90199204749104,26.777706003584232,26.942787202380952,27.00221583781362,26.354247701149426,25.566470922939068,23.767975486111112,22.68080038082437,22.564616599462365,23.089504976851856,24.644214000896056,26.084958657407405,27.484791397849463,28.39603991935484,29.398103472222218,28.428451433691755,27.543424328703704,25.64102956989248,24.053695277777777,22.92520103046595,22.953294265232977,23.577108287037035,25.01589852150537,26.46551002314815,27.738829793906813,27.99277999551971,28.41888276699029,,,,,,,,,,
Langford Island,2565,LANGFORDFL1,12205,2.0,Water Temperature,-20.0877,148.8848,20-019,LANGFORD-BIRD REEF,20019S,-20.091667,148.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.803586048689137,26.27220898148148,24.57060866935484,22.977464722222223,21.51858942652329,21.46595938620072,21.734108078703706,23.728293884408604,25.82392289351852,27.38404314516129,28.138773767921148,29.202777514367813,28.46336700268817,26.86763004629629,25.02372724014337,22.35599537037037,21.023878606630824,21.132818548387096,23.071221435185187,24.43844901433692,25.95939314814815,27.51352862903226,28.262117069892472,28.604760416666668,27.429075044802868,26.35378645390071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rebe Reef,2566,REBEFL1,12207,2.0,Water Temperature,-19.795,150.1499,19-209,REBE REEF,19209S,-19.808333,150.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.8286033126294,26.534389166666667,25.1277167562724,23.62058722222222,22.675954480286737,22.34958048835125,23.01991736111111,24.25375241935484,26.011954328703705,27.21535215053764,27.75548035394265,28.00182420977012,27.49080739247312,26.454144907407404,25.268084946236563,23.81938814814815,23.13337715053764,22.55067603046595,23.725821875,24.67055049283153,25.937434884259257,26.952484274193548,27.49777652329749,27.582464409722224,27.407175448028674,26.962273261758693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
