site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,REEF_NAME,REEF_ID,REEF_lat,REEF_lon,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
Opal Reef,2690,OPALSL1,12579,8.0,Water Temperature,-16.2034,145.9065,,OPAL (2),16025S2,-16.216667,145.891667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.31802908902691,28.693598499103945,27.59537740740741,26.32046556899642,24.74797888888889,23.71201426971325,23.70901789874552,24.439316388888887,25.398202038530464,26.524468981481483,28.01793024193548,28.99323263888889,29.423141211685824,29.058238821684583,28.242658541666668,26.535090098566307,25.098221921296293,24.98145873655914,24.97781185035842,25.366786597222227,26.02583494623656,27.45737872685185,28.74904256272401,29.58317139107612,,,,,,,,,,,
Peart Reef,2692,PEARTSL1,12657,8.0,Water Temperature,-17.4665,146.4031,17-024,PEART REEF,17024S,-17.483333,146.391667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.350113917089683,28.99865468189964,29.25921831896552,29.247367540322585,28.27813247685185,27.256848566308243,26.188628587962967,25.20015327060932,24.05872701612904,25.37612766203704,26.79010965501792,27.623033657407404,28.767794780465948,29.74842195340501,29.619830505952383,29.604238581560285,,,,,,,,,,,29.00971217712177,28.253288978494624,27.33199537037037,25.6179515905018,23.95511527777778,23.792402688172043,24.04956666666667,24.868442939814816,26.003573499103943,27.45769444444445,28.007137544802863,28.3656747311828,28.569321924603173,28.360267025089605,27.09554398148148,25.73849157706093,23.84753425925926,22.88381173835125,22.908670609319,23.719888425925927,25.369595452508964,26.825030092592595,27.872693100358426,29.096969713261647,29.722640228174605,28.80364278673835,28.020662569444443,25.96582119175628,24.517284699074075,24.043824686379928,24.038540994623656,24.809770231481483,25.940829637096773,27.505541296296297,28.83006955645161,28.84684887992832,29.06427924107143,28.38560819892473,27.43998694444445,25.85552822580645,24.57403768518519,24.689402710573475,24.45717002688172,24.44844708333333,26.75011314964157,28.04492814814815,29.25708761200717
Feather Reef,2693,FEATHSL1,12655,8.0,Water Temperature,-17.5179,146.3905,17-034,FEATHER REEF,17034S,-17.533333,146.383333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.240302949852506,26.94683310185185,25.43512329749104,24.10264368055556,23.07592862903226,22.976911402329748,23.89650951388889,24.99827385752688,26.589312314814816,28.18253458781362,28.96597293906809,28.52446264880952,28.97892316308244,28.371669212962964,26.64605159050179,24.80654976851852,23.973735640681003,23.85581729390681,25.001172152777777,25.2370854390681,27.40503391203704,28.496501993865024,,,,,,,,,,,,,,,,,,,,,,,,,,29.09350165152766,28.279433042114697,27.41942349537037,25.699418570788527,24.004411967592592,23.816264336917563,24.10882567204301,24.93258724537037,26.095357482078853,27.574035162037035,28.151079749103943,28.472156003584228,28.652006374007936,28.549437724014336,27.27735664351852,25.880590434587813,23.997589606481483,23.031731451612902,23.012602464157705,23.873977523148145,25.505188485663083,26.97058243055556,28.09003008512545,29.339271012544803,29.98271537966538,,,,,,,,,,,,,,,,,,,,,,
Roxburgh Reef,2705,ROXSL1,12761,8.0,Water Temperature,-18.4283,147.0593,18-042,ROXBURGH REEF,18042S,-18.433333,147.066667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.60238859470468,27.96467797939068,27.10791960648148,25.459444242831545,23.756804907407407,23.651835035842293,23.794053673835126,24.23370770833333,25.335674529569893,26.6839950925926,27.45519413082437,27.779805891577062,27.89446659226191,27.656022468638,26.642450069444447,25.2532473342294,23.51583048611111,22.40225654121864,22.395779793906808,23.00569969907407,24.284328920250893,25.211768611111115,26.401817204301075,27.26919632616488,27.50174384578544,26.54072544802868,25.972035164319244,,,,,,,,,,,,,,,,,,,,
Macgillivray,2841,MACGSL1,12696,8.0,Water Temperature,-14.6485,145.4915,,MACGILLIVRAY REEF,14114S,-14.65,145.491667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0691633017876,26.80612347670252,27.72842037037037,28.34767813620072,29.263807168458783,29.57702817460317,29.75851818996416,28.043283796296297,26.220068369175628,24.521186574074072,24.50737571684588,24.79175295698925,24.803538425925925,26.350191577060933,27.35279074074074,28.54644605734767,28.73310376344086,28.90473650793651,28.45730179211469,27.70789027777778,25.89365707885305,24.11907083333333,24.06849130824373,24.438979659498205,24.87868657407408,25.78502132616488,27.18278148148148,28.36804974537037,28.56430044802867,28.3558455109127,28.770828405017923,27.67161965277778,26.437827508960574,24.60549236111111,23.52825358422939,23.453006992380097,23.904814259259258,25.20898210125448,26.42839611111112,28.06638891129032,29.145348991935485,28.770532638888888,28.93366379928316,28.16127766203704,26.36701426008969,25.04772986094744,24.277472746380194,24.703121037868165,25.21417764179807,25.89008827102804,27.2738907175926,28.88425864695341,29.222853091397848,29.130812500000005,28.578928965053763,27.78994828703704,26.29782558243728,25.34713071759259,25.230655309139784,24.977172379032258,25.33123467741936,,,
Carter,2843,CARTSL1,12700,8.0,Water Temperature,-14.5238,145.5817,14-137,CARTER REEF,14137S,-14.55,145.583333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.319859726443767,26.91338980734768,27.61813013888889,28.35766536738351,28.98493174283154,29.42846029265873,29.404443637992834,28.204022291666668,26.69384865591398,25.359044560185183,25.25094419802868,25.31994634856631,25.175012060185185,26.351418167562727,27.469566203703707,28.443091577060933,28.9405708109319,28.760726686507937,28.66333362455197,27.739205625,26.235099193548383,24.903794375,24.73817609767025,25.09284829749104,25.22683386574074,25.877507930107527,27.1723494675926,28.6714374015748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Davies Reef,4,DAVAWSL2,3272,8.0,Water Temperature,-18.8313,147.634,18-096,DAVIES REEF,18096S,-18.825,147.641667,27.943413978494625,28.14964285714285,27.716130653266333,,,,,23.30546153846154,24.072432244614312,25.25337365591397,26.205430555555555,27.943756720430105,28.041015467384,29.353149664929266,28.41969065232011,27.995222222222225,26.92415972222222,25.37022932592078,24.176075268817204,24.24467741935484,25.16533750869868,26.50103494623656,27.387375,28.08592741935484,28.76616935483871,28.77984375,28.41778225806452,27.74134285714285,,,,,,,,,,,,,24.98392580645161,23.36052708333333,22.90125201612904,22.576704301075264,23.46819318971508,24.99964107744108,26.5257553856845,26.84218615591397,27.455278897849464,27.982469099032024,28.355408602150536,26.921830555555555,26.382804166666663,24.89088263888889,23.808041666666668,23.681678763440864,24.39394375,25.65391055817081,27.287661805555555,28.401143817204304,28.893329301075266,29.24292152777777,28.403032728494622,27.350317176634213,26.288702083333337,24.96798659722222,23.40191478494624,23.38111552419355,24.097280625,25.098474395161286,25.62799173913044,,,,28.0918730964467,27.64982222222222,25.848282930107523,24.91794305555556,23.8022126514132,23.68235084175084,24.18741319444445,25.33971639784946,25.97546421125782,27.57604637096774,28.729241263440866,28.908410201149422,28.487559139784945,26.89232060518732,25.95697715053764,24.701215277777777,23.58613306451613,23.39047244623656,23.87722708333333,25.07723604572966,26.59815486111112,27.367479166666666,27.95644153225806,28.75628720238095,28.25702083333333,27.25053520114943,26.03320712844653,24.65635277777778,23.69965456989247,23.37388575268817,23.96595555555556,25.82571034946237,27.252757638888887,28.38208333333333,28.628671370967744,29.000170386904767,28.355352822580645,27.616090972222224,25.76782582380632,24.31916458333333,23.606588709677425,23.365804435483867,23.689573611111115,24.23462567204301,25.853690062543432,26.86541061827957,27.43384210526316,27.749406250000003,27.94755665322581,26.468223055555555,25.524902439024387,24.730476875,23.32543024193549,23.37434334677419,24.52776493055556,26.01542896505376,27.543096875000003,29.04638051075269,29.37536283602151,29.379899856321845,27.840520497311832,26.860093125,25.152874932795697,23.911634097222223,22.91274173387097,22.60203870967742,24.13065506944444,25.866298185483867,27.3824025,29.157519018817204,29.024636491935485,28.794403794642854,28.405566129032263,28.05839555555556,26.41245732526881,25.38284951388889,25.0843870967742,24.81519294354839,25.90570861111111,26.396085954301075,26.84738541666667,27.81093734177216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.45241561164258,28.586980389872977,28.627369443752123,28.082863657407408,27.129783893369176,25.956695000000003,24.919385416666664,24.1835788530466,25.01021543981481,26.51256088709677,27.244275902777776,28.157223140681005,29.03169534050179,29.069668601190475,29.136913127240145,27.55941016203704,26.319805348258708,,,,,,,,,,,,,,23.615993101989,23.815898633512543,24.505908587962963,25.64027840501792,27.13848550925925,27.82248566308244,28.070862477598563,28.21440935019841,28.1582293234767,27.09063951388889,25.77188391577061,23.0492649122807,22.13434679659498,22.117269646057352,22.561030925925923,23.97423779121864,25.29965303240741,26.462463284050177,27.581523051075266,28.888682327586206,28.06997316308244,27.112335462962964,25.199436066308245,23.6005287962963,22.679596348566307,22.511875644185523,23.24689425793008,24.23721477909845,26.17094023148148,27.622862544802867,27.833466447368423,28.01594825388733,27.726986752699496,,,,,,,,,
Myrmidon Reef,7,MYRSL1,2726,8.0,Water Temperature,-18.2572,147.3813,18-034,MYRMIDON REEF,18034S,-18.266667,147.391667,,,,,,,,,,,,,,,,,27.18985586822237,25.59500694444444,24.741881720430108,25.19672043010753,26.071506944444444,26.99978494623656,27.74324305555556,28.3090188172043,28.76591397849463,28.739174107142865,28.179220430107527,27.07781294964029,25.81053127101548,25.139055555555554,24.18534274193549,23.36942204301075,24.42754166666667,25.568473436449228,26.884815844336345,27.16953597848016,28.53733198924732,28.31331896551724,27.894227150537635,27.04428472222222,25.885298538622127,24.287108408617097,23.759132392473123,23.29941599462365,24.430156250000003,26.06638181818182,27.44112986111111,27.6572372311828,28.09567540322581,28.80448511904762,28.754608870967743,27.340688028169016,26.772480821917807,25.56887152777778,24.97534879032258,24.30376814516129,24.90575816539264,26.20776534052596,27.687763888888888,28.86748655913979,29.47699059139785,29.5953526234568,28.450394489247312,27.499946527777773,26.50533266129032,25.04762152777777,24.073613575268816,24.06323051075269,24.79212361111111,25.319437500000003,26.28247361111111,27.7194690860215,28.22895497311828,28.94596428571429,28.12944236111111,27.852203472222225,26.36771572580645,25.49533402777778,24.556288694481832,24.46458266129032,24.830352777777776,25.82230779569892,26.482665277777777,28.14514583333333,29.13642204301076,29.555897270114944,28.69018884408602,27.045490517241376,26.288356048387097,25.22613951388889,24.114541129032258,24.578120430107525,24.55983201388889,25.632792943548388,27.20823215277778,27.939827688172045,28.536489448924733,29.11238898809524,28.65290309139785,27.682657222222225,26.25952513888889,24.89287361111111,24.14496505376344,23.793642473118283,24.5423625,26.13702693602693,27.26987916666667,28.657481182795696,28.957533602150537,29.237494791666663,28.148478494623657,27.45288680555556,25.7036893073302,24.549634027777778,24.08827608695652,,,,,,,,,,,26.42424475088968,25.871699059139782,25.62395047043011,26.482136666666666,27.8410433467742,29.31074201388889,30.453271236559136,30.81035,30.37354518678161,29.03407701612904,28.05711930555556,26.623213978494626,25.79796645833333,24.93251081989247,24.683516263440858,26.619074166666667,27.648220430107525,29.00172027777777,31.059684408602152,30.937385282258063,30.120050669642858,29.37970188172044,29.175454722222224,28.879282142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.808205307927864,24.879029560185188,24.47532495519713,25.100986603942648,24.976640324074072,26.05259307795699,26.95481435185185,28.323372356630824,28.703771370967743,28.75149680059524,28.416185416666668,27.122390555555555,25.672796415770613,24.502469884259263,24.249340120967744,24.5806166218638,24.92657699074074,25.8484666890681,27.1817138425926,28.199612455197133,28.157780398745523,28.57607542162698,28.12112869623656,27.392934328703703,26.2112280558325,24.77916989969136,23.73869632616487,23.51361302270012,24.19364958333333,25.521432108721623,26.5080312345679,27.909385185185183,29.025013903823176,29.59110562739464,28.871465023894864,27.88543864969136,26.39443964506173,25.27916924382716,24.74786164874552,24.7748798760454,25.24055455246913,25.94552169205496,27.27311648148148,28.631345459976103,28.86755258363202,29.022464384920635,28.338283292605663,,,,,,,,,
John Brewer,747,JBRSL1,2723,8.0,Water Temperature,-18.6188,147.0815,18-075,JOHN BREWER REEF,18075S,-18.633333,147.058333,28.334005376344088,28.466875,27.750065146579807,,,,,,,,,,,,,27.970074257425743,26.89004034969738,25.17507638888889,23.879213709677423,24.06231182795699,25.292305555555554,26.6795292535306,27.44347463516331,28.239872311827952,28.930551075268816,28.99712797619048,28.549630376344084,27.13302442528736,25.31756720430108,24.5261875,23.075981182795697,22.52181451612904,23.658125,25.100047074646938,26.497763888888887,26.662809139784944,28.21380376344086,28.008225574712647,27.78756048387097,27.06861169837914,25.40184794520548,23.139827083333333,22.87020967741936,22.700225806451613,23.864763194444443,25.35764939434724,26.770561805555552,27.138435483870968,27.74108131720429,28.22697023809524,28.69878494623656,27.282034722222225,26.369389583333334,24.66324583333333,23.842819220430105,23.501928763440866,24.37283472222222,25.620781586021504,27.21489583333333,28.51860673400673,28.895686827957,29.47905246913581,28.62278830645161,27.373636805555552,26.231615332885003,24.77677222222222,23.204823806321457,23.09595362903225,24.16300833333333,25.23585215053764,26.052763927576603,27.364590450571622,28.179256720430104,28.845454613095235,28.41743472222222,27.74742152777777,25.79162567204301,24.734592747559272,23.64587432795699,23.63798049764627,24.25086638830897,25.37064131897712,26.09562638888889,27.73549865591398,28.68199865591398,28.8915837526959,28.48396099529253,27.105847980997623,,,,,,,,,,,,26.335077586206896,25.82588836583725,24.51436805555556,23.49044758064516,22.95060887096773,23.902866666666664,25.773053763440856,27.21748470097357,28.405932795698927,28.683571236559143,29.19576264880952,28.46491196236559,27.67643680555556,25.699915322580647,23.997788888888888,23.231262096774195,23.236346774193542,23.62374930555556,24.224886424731185,25.84575694444444,26.98523857526882,28.0789872311828,27.837151785714283,28.037147849462364,26.587038220986795,25.97491607898449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.610825234071708,24.18874162037037,23.861570721326167,24.299805309139785,24.698460046296297,25.95454392921147,26.554131319444448,28.10848909050179,28.418896931003584,28.607594841269844,28.16820781810036,27.13001386574074,25.46119072580645,23.658559166666667,23.42657596326165,23.6480250672043,24.40112060185185,25.453308646953406,26.92456518518518,27.694464740143367,28.020516980286736,28.18111919642857,28.206343541666666,27.235560347222226,25.742866106630824,23.992086157407407,22.781606720430105,22.943225649641576,23.659463611111114,25.08074576612903,26.36042229166667,27.44676798835125,28.597704480286737,29.184001029693487,28.329106653225807,27.76333368055556,25.94148295250896,24.77295712121212,,,,,,,,,,,,,,,,,,
Tydeman Cay,858,TYDSL1,2678,8.0,Water Temperature,-13.9715,144.5017,13-133,TYDEMAN REEF,13133S,-13.983333,144.516667,28.7420497311828,28.72833333333333,27.644734364492265,26.2888255733148,25.265006720430108,25.194069444444448,24.082321668909827,24.34595286195286,24.784572619874915,25.429091520861377,26.39965229485396,27.8493125,27.91270833333333,28.79498138495905,28.029388440860213,27.671166666666664,27.05420698924732,25.61098611111111,25.175794078061912,25.2684791386272,26.03745998608212,27.027967698519515,27.973944444444445,28.468541666666663,28.72056451612903,28.31223958333333,28.75242607526882,27.65931944444444,25.82681909885676,25.19049374130737,24.374821788836584,23.86369623655914,24.76936066712995,25.88342530282638,27.124798331015302,27.311525694444445,28.29628091397849,28.60479525862069,28.01415322580645,27.43400763888889,26.09332212508406,24.24532222222222,24.074415994623656,23.53820698924731,24.74471527777778,25.8705877605918,27.515447916666663,27.71406736111111,28.056110215053764,28.48464657738096,28.529287634408604,27.36318915159945,26.594756393001344,25.554681944444443,24.99587634408602,24.32505040322581,25.173955555555555,26.07830981182796,27.64278541666667,28.348598611111115,28.389845430107524,27.867447505584508,28.544979166666664,27.530123611111108,26.454406060606065,25.69195118549512,24.49550940860216,24.496011424731183,24.896225000000005,25.398967741935486,26.26679679144385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.667093988269794,24.454848051075263,24.757983402777786,25.12129012096774,26.7500425,27.714009341397848,28.755072379032256,28.638988392857144,28.761539717741936,27.263597847222226,26.443318548387094,26.035458979885057,25.97132681451613,26.013856989247312,26.466064791666668,27.47065450268817,28.93278305555556,29.786323991935483,29.063894018817205,29.4492533045977,29.087835147849457,27.79350305555556,26.67142681451613,26.184748194444445,25.049832930107527,25.154776545698923,26.352114791666665,27.23769025537634,28.21464090909091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelso Reef,863,KELSL1,2620,8.0,Water Temperature,-18.4221,146.9846,18-030,KELSO REEF,18030S,-18.441667,146.991667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.53797169811321,28.01925967741936,27.254158333333336,25.58163346774193,23.87714636574074,23.794202889784945,23.93113039874552,24.40237856481481,25.46200607078853,26.811534166666664,27.65697688172043,28.18165284498208,28.34114402281746,28.128721684587813,27.18207925925926,25.828537007168457,24.090840925925924,23.10392880824373,23.10093393817204,23.75453474537037,25.10967972670251,26.218361388888887,27.525886133512543,28.57943653673835,29.05869851532567,28.21858066756273,27.754940648148143,26.123283028169016,,,,,,,,,,,,,,,,,,,
Pioneer Bay,867,PBSL1,2624,8.0,Water Temperature,-18.6116,146.4839,18-049,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,,29.170297766749385,27.915529522024368,26.10556195965418,24.569097035040432,22.7845,21.273810483870967,21.952916666666667,23.887194444444443,25.726256720430108,26.864938892882822,28.08457661290323,27.99176985195155,30.27093075204765,28.775638440860217,28.13181113460184,26.373164383561644,24.18563585823489,22.71969758064516,23.28573252688172,24.50363004172462,26.567656565656566,27.733038793103447,28.540826612903224,29.403904569892475,29.3065625,28.47576388888889,26.660222222222224,24.46967741935484,23.729305555555552,21.98256048387097,21.492594086021505,23.40837643678161,25.300524193548387,27.08988881167477,26.731560188298587,28.31331989247312,27.948089080459773,27.466297043010755,26.74507638888889,24.803608870967743,21.50421820708825,21.98273216689098,21.943920377867748,24.003590517241385,25.53894343434344,26.965834027777777,26.93305518169583,27.98592405913978,27.933066220238093,28.68960282258065,27.02139097222222,26.23120981842636,23.509784027777776,23.01919220430108,22.948960349462364,24.309442361111103,25.77728043039677,27.555512500000003,28.68688440860216,28.810213037634405,29.55962723214285,29.08698540653232,27.03585574912892,25.456317876344084,23.680429166666663,22.021083333333333,22.229556732223905,,,,,,,,,,,,,24.92929554140128,26.17271370967742,26.89705763888889,28.387432795698924,29.24835598923284,28.727905823148813,28.7593584398117,26.51126319444444,25.401855989232835,23.298016666666665,22.1127748655914,22.939681451612906,23.689322916666665,25.563586021505373,26.993406944444445,28.00757862903226,28.727036962365595,29.494700694444447,29.362928427419355,27.80460465277778,25.952535483870967,24.295481180555555,22.977297177419352,22.237608467741936,24.052279166666672,26.291280712365594,28.15798395833333,28.721498790322585,29.532813844086025,29.96656398809524,28.688856922043016,27.526883472222217,25.18808434139785,22.679685555555555,22.02443944892473,22.10196386925795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sand Bank No7,913,SANSL1,2683,8.0,Water Temperature,-13.4361,143.9721,13-061,SAND BANK NO 8 REEF,13056S,-13.358333,143.958333,28.705275537634407,28.25973958333333,27.318843308675188,26.583041666666663,25.384133064516128,25.303395833333333,24.38097165991904,24.13362162162161,24.650688456189155,25.351559139784943,26.453104166666662,28.286767473118275,27.92886424731183,27.583345323741007,,,,,,,,,,29.393083756345177,29.01339838492597,28.76296130952381,29.164717741935487,28.42291869353718,26.92587365591397,26.180541666666663,25.197701612903227,24.602889784946235,25.368770833333333,26.441861559139785,27.108099856321843,27.279784274193545,28.3930873655914,28.66417985611511,28.066068548387094,27.50414444444445,26.52847715053764,24.656874218207086,24.07171975806452,23.70724932795699,24.599946078431376,25.791521505376345,27.418710416666663,27.95821805555556,28.088959005376346,28.526677827380954,28.59779233870968,27.599521920668057,26.6244337592468,25.73863194444444,24.96736760752688,24.30766330645162,25.094015972222223,25.981230510752685,27.697903337969407,28.703501388888885,28.910397849462363,28.60520163690476,28.692138440860216,27.894256250000005,26.72408827493262,26.03122708333333,24.700841397849462,24.625854838709675,25.06886180555556,25.663919191919195,26.667956128133703,28.14201209677419,28.625606854838708,28.97924255952381,27.800290322580647,27.752915972222223,26.783036987222594,25.973421527777777,25.18546458333333,24.66335349462365,24.92003268428373,25.94656469002696,26.51635674547984,28.14736583725622,28.525336473755047,28.85915373563218,28.81261491935484,27.41937160751566,26.64024529569892,25.580662499999995,24.47590725806452,24.407823924731183,24.584284722222225,25.23587068965517,,,,,,,,,,,,,,29.80828612099645,29.797649193548388,29.612101339285715,29.76550819892473,29.125933611111112,27.519625134408603,26.73597222222222,25.80743157894737,,,,,,,,,,,,26.21517471671388,26.12534583333333,26.530962916666667,27.40599845430108,28.95689055555556,29.87302036290323,29.15403205645161,29.56155811781609,29.24124166666667,28.112982569444448,27.02379469086021,26.350604513888893,25.41605873655914,25.368201680107525,26.316181875,27.307257862903224,28.591855329153603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
