site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,REEF_NAME,REEF_ID,REEF_lat,REEF_lon,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
Barren Island,1041,BARRSL1,3262,5.0,Water Temperature,-23.1578,151.0707,23-031,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.67226326530612,27.026165994623653,27.564575502873563,26.11756821236559,25.20006729166667,23.57060524193548,21.809955694444444,20.785527953667952,,,,,,,,,,,,,,,,,,,,,,,,,,22.365335,22.72496297043011,23.960141365740743,25.427659498207884,26.76203313172043,27.346894047619045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.12090769844436,21.742572291666665,21.702787634408605,21.902528539426523,22.42010743055556,24.50946563620072,24.942196412037035,26.465218122759858,27.96923951612904,27.45101778273809,26.95774879032258,25.457645185185186,23.595934610215053,21.134512824074072,20.751203449820792,20.72576025985663,21.60608967592593,23.453038306451614,25.54775548611111,26.4499767249104,26.8351145609319,27.406434523809526,27.08182831541219,25.64540333333333,23.490616875999088,21.178699722222223,20.34013745519713,20.392875336021508,21.442843680555555,23.32515813172043,25.18996476851852,27.06070938620072,27.858797491039425,29.19294252873563,27.28194265232975,26.149714741784035,,,,,,,,,,,,,,,,,,,,
Snapper Island North,1045,SNAPISSL1,3291,5.0,Water Temperature,-16.2919,145.4965,16-006,LOW ISLANDS REEF,16028S,-16.383333,145.566667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.77430853658537,23.61521379928316,24.235239157706093,26.28509363425926,26.93187394514768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.202526130389064,26.99490174731183,27.697213587962963,29.43009206989248,29.16703611111112,29.054870064484128,28.401614314516127,27.628074652777777,25.186938440860214,23.185488287037035,23.0738692289882,23.95794278673835,25.198858356481484,26.17090416666667,28.18510412037037,28.57730539874552,28.51382553763441,29.09406349206349,28.83943680555556,27.47150333333333,25.62451420250896,23.11990685185185,22.387665255376344,22.71218747685185,23.96125537037037,25.81118015232975,27.72078914351852,28.75540627240144,29.676098476702503,29.773934913793106,29.3151271953405,28.26212391203704,25.61950315860215,23.79790516203704,23.03259962311558,,,,,,,,,,,,,,,,,
Mermaid Reef,1054,MERMAIDOUTSL1,3674,5.0,Water Temperature,-17.0657,119.6492,,BIRD ISLANDS REEF (NORTH),11167S,-11.766667,143.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.376330594364195,27.23334462365592,28.880383935185183,30.0882120967742,30.16272833781361,29.58957145337302,30.05507710573477,30.43908659722222,28.707857885304666,26.79479939814815,25.87034233870968,24.71453245967742,25.69512909722222,26.684195596590907,,,,,,,,,,,25.79823927595628,27.04237777777778,28.791176064814817,30.119028270609324,29.665191263440857,29.600901173371646,30.38364744623657,30.658025578703704,29.005721281362007,27.406273425925928,26.504427800179208,25.9081376344086,26.994099375,27.129045474137925,,,,,,,,,,,,,,
Clerke Reef,1056,CLERKELAGSL1,3675,5.0,Water Temperature,-17.2838,119.3704,,BIRD ISLANDS REEF (NORTH),11167S,-11.766667,143.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.891588920454545,27.306293817204303,26.72183481182796,27.994681875,29.116837836021503,30.381752638888887,31.2694808467742,31.328930779569887,30.84098031837916,30.969229502688176,31.63139583333333,29.93330826612904,28.03018638888889,26.82300067204301,26.06306471774193,27.17206833333333,28.781691465053765,28.567541522988503,28.617772513440865,29.211037768817203,29.37643497023809,29.954882594086023,30.14417208333333,27.98178225806452,26.92073143382353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.12387279411765,26.432673708333333,28.12908504032258,29.33779601388889,29.70752931451613,29.368956760752685,29.58933438218391,30.666272862903227,31.027744388888888,29.692813938172044,28.375997625000004,27.545814327956982,26.42757375,26.911689097222222,28.303260170250898,28.859180439814818,29.754440255376345,29.229890031362007,28.69528618551588,29.8321183467742,29.407022222222224,28.584085483870965,27.01121564814815,26.17304775985663,25.53306818820225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hook Island,1057,HOOKSL1,3717,5.0,Water Temperature,-20.1681,148.8871,20-028,LANGFORD-BIRD REEF,20019S,-20.091667,148.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.398670769881555,22.014886760752688,22.500672222222224,23.50890037037037,24.882750515232978,26.88557016203704,27.615392316308245,27.46008814964157,27.67088720238096,27.98782208781362,26.700426990740745,24.734746079749108,22.43427266203704,21.629297782258064,21.828644780465947,22.65585708333333,24.4367748655914,26.24108016203704,27.660879950716843,28.456035103046595,29.418366091954024,28.47225714605735,27.459643981481484,25.07897591845878,23.182086278735635,22.231441823476704,22.35072688172044,22.92657726851852,24.81029648297491,26.60690891203704,27.924010595878134,27.883324484767023,28.452289037698414,28.345957056451613,27.060063101851853,24.935534968637995,23.359453578732108,,,,,,
Shute and Tancred Islands,1058,SHTANSL1,3679,5.0,Water Temperature,-20.3009,148.7983,20-048,LANGFORD-BIRD REEF,20019S,-20.091667,148.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.93231038535119,24.472504560185182,23.2662954749104,22.372886626344087,23.51471655092593,25.59328687275985,27.001433310185185,28.171796975806448,28.771586267921148,29.271953968253968,29.124240949820788,26.27223435185185,24.041321393369177,22.362219537037035,21.966737596899225,,,,,,,,,,,21.99089850674374,21.621629301075263,22.29635902777778,23.43064361111111,24.96943467741936,27.14991212962963,27.69742629928315,27.46291933243728,27.589402083333333,28.02838033154121,26.572197962962964,24.325019937275982,22.049203703703704,21.16465649641577,21.60423340053764,22.61125861111111,24.59872956989248,26.377836666666667,28.06733761200717,28.727836200716848,29.80566173371648,28.54329061379928,27.484904837962965,24.76751122311828,22.673196096743293,21.697852262544803,22.10721839157706,22.796718796296293,24.74559370519713,26.667324375000003,28.095634565412187,27.74993604390681,28.40404263392857,28.45283196684588,26.83219875,24.49672403673835,22.788941761904766,,,,,,
Northeast Reef,1060,NESL1,3038,5.0,Water Temperature,-18.5717,146.4951,18-049,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.40867145955996,25.25031706018519,23.879919153225806,23.166916151433693,24.524080810185183,26.54442941308244,27.54274675925926,28.87128797043011,29.76929749103942,29.86165627480159,29.84165976702509,27.50185671296296,25.212534117383512,23.24551199074074,23.1265578405018,23.84883555107527,24.92956111111111,26.404977195340503,27.09977479166667,28.841422782258064,28.94395692204301,28.82636450892857,28.228914247311828,27.30017016203704,25.22780500115768,23.110020462962964,22.948043682795703,23.67657441756273,24.70096277777777,25.89039298835125,27.730096828703704,28.297951164874554,28.376527083333336,28.196514211309523,28.57645329301076,27.326198796296296,25.20088006272401,23.056497054597703,22.333581720430107,22.33801498655914,23.629836296296297,25.33247318548387,26.90572685185185,27.92654551971326,29.469466890681,29.440954094827585,29.01908971774193,28.057260704022987,25.29126854838709,23.59367784722222,22.697093794802868,23.15284576612904,23.85462659722221,25.802163754480286,27.56902532407408,28.838329950716844,28.64324056899641,28.95091359126984,28.534807504480284,27.410499814814813,25.822819150110377,,,,,,,
Pelican Island,1065,PELSL1,3709,5.0,Water Temperature,-23.2389,150.8745,23-017,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.46088653061225,27.41028346774193,27.47409877873564,25.989871706989245,24.88591277777778,22.90808440860216,21.21175763888889,20.032093884408603,18.92768494623656,22.33472993055556,23.740265322580647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.102937090558765,25.833899350358426,25.748375138888893,22.956219511648744,21.20472957375479,18.71683649193548,19.44555896057348,21.11489636015326,23.531358086917564,25.97608613425926,27.547451612903224,28.408496348566302,27.02906440972222,27.796962119175625,25.36796784722222,23.22679077669903,,,,,,,,,,,,23.691542857142856,21.30780333333333,19.923736666666667,20.361000000000004,22.57183,24.25244516129032,25.91214,27.208516666666664,28.480761290322583,28.865539285714288,28.060958064516136,24.975863333333333,22.787236666666665,20.94837,21.061838709677417,21.4952,22.48477931034483,25.18013225806451,25.482346666666672,27.436919354838707,28.37750967741935,27.624007407407404,27.10713548387097,25.43867,22.638895747911924,20.27762564814815,19.97177336469534,20.30492869623656,21.91684969907408,24.48137269265233,26.247319444444443,26.764654054659506,27.175936402329743,27.63092083333333,27.49199952956989,25.284907615740742,22.87093846326165,20.15208460648148,19.680680869175628,20.01449836469534,21.86441212962963,24.165294444444445,25.89367055555556,27.62192090053763,28.425171841397848,29.68076913314176,27.046290681003583,26.172990810185183,22.39201592592593,20.63861192129629,19.259308125,20.12540595878136,21.98254303240741,24.142700067204306,26.08639571759259,27.499810640681,27.22040407706093,27.708692410714285,27.721278068996416,25.16807881944445,23.39797689873418,,,,,,,
Lady Elliot Reef,1066,LELLSL1,3715,5.0,Water Temperature,-18.6802,146.333,18-050,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.21261386138613,24.28313680555556,26.440804233870963,28.128253263888887,29.630602486559145,30.605542674731183,29.120411532738096,30.18821975806452,27.50087826388889,27.20665047043011,23.304887777777783,20.769377822580648,23.07044200268817,25.24021298611111,27.44716727150537,28.96342138888889,30.531745833333336,30.39138239247312,29.748302586206893,28.09412916666667,27.34828215277778,24.803422849462365,23.282496527777777,22.493667441860467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.834936468646863,20.91198333333333,21.84368823924732,24.73369893518518,25.968878382616488,28.12790462962964,29.314343593189964,29.65034852150537,30.38473125,29.44467258064516,27.23727849537037,24.88225931899641,23.103507523148146,22.096849484767024,23.633792428315413,24.533230000000003,27.607637096774194,28.28695412037037,29.22870840053764,29.5495934811828,28.6330765625,28.177127105734765,27.691527916666665,25.325056095406364,,,,,,,,,,,,,,,,,,,,,,,,26.22403334414531,24.632968564814817,23.26929518369176,23.078365703405016,25.44876810185185,27.13132244623656,28.387455138888885,29.501246326164875,30.4962290546595,29.937165178571423,30.30079592293908,27.24794555555556,25.06164439964158,22.46092493055556,23.21433472222222,24.155179816308248,25.200712939814814,27.134759431003584,27.791187708333336,29.854326926523296,29.41663293010753,29.24539660218253,28.256604883512548,27.615131273148148,24.75598895609319,22.409140253831417,22.605294623655915,23.517677060931906,25.11458030092593,26.78310306899641,28.895610092592594,28.886873185483868,28.632170542114697,28.085396825396828,28.82627981630824,27.23056386574074,24.80361671146953,22.427492523148143,22.10661444892473,22.698602396953408,24.199088472222225,26.491581496415773,27.82405881944445,28.94887766577061,30.367072513440863,30.657350263409967,29.44103920250896,28.348847820881225,24.476811111111108,23.03623960648148,21.916875537634407,22.85573342293907,24.19919164351852,26.71999056899641,28.36064733796297,29.687086178315408,28.80969285394265,29.32467673611111,29.00461375448029,27.08134520833333,25.47875137795276,,,,,,,
Havannah Island,1075,HAVFL1,3749,5.0,Water Temperature,-18.8472,146.5428,18-065,HAVANNAH REEF,18065S,-18.85,146.541667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.494190615835777,23.24327305107527,25.12506722222222,27.19186290322581,28.800859236111105,30.43730067204301,30.51005349462366,30.08945754310345,28.565505241935483,27.656880069444448,25.66558319892473,23.986922361111112,22.58066592741936,22.216655577956992,24.33457847222222,26.923596034946243,28.696607916666665,30.12441612903226,29.521166465053764,29.02220788690476,29.41627668010753,28.607602986111107,25.95162674731183,24.61118210900474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.610790981904483,23.25826279121864,22.751259632616485,24.36457064814815,26.55685071684588,27.64019354166667,28.949155017921147,29.92552567204301,29.81902953869048,29.93103313172044,27.23956506944445,25.519978372811536,22.66146,23.03407666666666,23.58559354838709,24.78727,26.46371935483871,26.861375862068968,29.037335483870965,29.1624870967742,28.83115357142857,28.084529032258068,27.107906896551725,24.37868447606727,22.72922976851852,22.485460999103942,23.35526563620072,24.59002083333333,25.94376769713261,27.95413180555556,28.24550692204301,28.19558608870968,28.121627256944446,28.615774775985663,27.19351400462963,24.90080372771475,22.565823958333333,21.972439135304658,21.974397244623653,23.44875861111111,25.36042311827957,27.01448601851852,28.04406776433692,29.712293996415774,29.96386788793104,29.12874917114696,27.98933132183908,24.89802455197133,23.18929344907407,22.10176285842294,22.80174917114695,23.525531944444445,25.67749112903226,27.569682500000003,29.039115255376345,28.46393169802868,28.92079608134921,28.5640251344086,27.270845949074072,25.56765683453237,,,,,,,
Imperieuse Reef,1134,IMPERIEUSELAGSL1,9127,5.0,Water Temperature,-17.5358,118.9658,,BIRD ISLANDS REEF (NORTH),11167S,-11.766667,143.083333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.28368571428572,29.06042413793104,30.23283225806452,30.193145161290325,29.443617241379307,30.55715806451613,30.93433793103448,30.5021870967742,29.15960666666666,28.09855161290323,27.3969,27.769989655172417,28.4411582278481,28.68754308045977,29.644738642936595,29.01464068965517,28.605729859571323,29.78550972191324,29.26711174712644,28.335935795328144,26.959872269487235,26.060196240266965,25.58121486082356,26.04655865740741,27.07134935035842,28.170842685185185,29.64346939964157,29.971583781362007,29.54474875992064,29.93961182795699,30.259723425925923,28.37146137992831,26.77584729166667,25.53672883064516,24.61708532706093,25.1416321875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hamelin Pool,2781,HAMPOOLFL1,12596,5.0,Water Temperature,-26.4398,114.0854,,PELICAN ISLAND REEF(13107),13107S,-13.916667,143.841667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.871216051364364,20.640760157126824,18.269326754151045,16.124420805369127,17.64232394195889,20.05221379949062,21.946471947120774,23.066656780464672,25.862340398834863,27.048927060931906,27.97823321518987,,23.668335336538465,20.603313722826087,17.430775769534332,17.022734577603146,18.402541887702377,20.061528368055555,22.17516740591397,24.41286246527778,25.159154347826085,,,,,,,,,,,,,,,,,,,,,,,24.50415021802326,24.733985752688174,27.38986192876344,26.17524572557471,25.8992186827957,23.66781965277778,19.440868163265307,17.645159647718174,17.134314361702128,17.596584770114944,18.503562861271675,20.89369438466712,23.1455930941358,24.369681081989253,25.71204640456989,27.73091729910714,25.74325490591398,23.56531756944445,20.73825408163265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bedarra Island,3020,BDRASL1,13596,5.0,Water Temperature,-18.0097,146.1481,18-001,JESSIE-KENT REEF,17043A,-17.676667,146.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.727378776671408,22.95112862903225,24.97109645833333,26.958873633512543,28.06739247685185,29.43828891129032,30.02621491935484,29.98986257440476,30.00640096326165,27.466467453703704,24.99223753293413,22.83297965277778,23.145767025089604,23.799106922043013,24.89799953703704,26.739070519713263,27.506927546296296,29.31901767473118,29.1389644937276,28.900965476190475,28.188212029569893,27.40773770833333,25.017869086021506,22.82281576047904,22.60496698028674,23.475757661290327,24.92825678240741,26.31930869175628,28.39853506944444,28.65011989247312,28.471004726702507,28.23565706845238,28.701014516129028,27.21871173611112,25.00520683243728,22.665060201149423,22.14432228942653,22.269836917562724,23.77590877314815,25.749660237455195,27.63917837962963,28.57370241935484,29.995338844086024,29.84090538793104,29.219017674731177,28.12632118055556,25.176259854677564,23.114788503305007,22.336531451612903,22.938748611111112,23.859224791666666,26.029816532258064,27.829320810185184,29.35181267921147,28.715579077060934,29.04882914186508,28.49856274641577,27.221062453703706,25.042813015232973,23.48806603375527,,,,,,
Holbourne Island East,3340,HOLESL1,14316,5.0,Water Temperature,-19.7333,148.3644,19-103,HOLBOURNE ISLAND REEF,19103S,-19.716667,148.358333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.56989491525424,26.45452314814815,27.669586267921147,28.53488664874552,28.417813070436505,28.16219715501792,26.639705763888887,25.217720161290323,23.25512851851852,22.43384545250896,23.09237439516129,23.854457569444445,25.172026971326165,26.982583472222224,27.82486579301075,27.698075156810035,27.933188789682543,28.14010656362008,27.167729166666668,25.35009296594982,23.28940664351852,22.117439784946235,21.962735349462363,23.150235069444445,24.04012198162729,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Peak Island,3763,PinePkSL1,14895,5.0,Water Temperature,-21.5143,150.2512,,PINE PEAK REEF,21386S,-21.516667,150.258333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.504446540880505,27.591931051587306,27.77214271953405,26.839790810185185,25.14078974014337,23.16619222222222,21.5891440188172,21.31684314516129,22.03114712962963,23.93159498207885,25.74557796296296,27.469365210573475,28.263313104838712,29.518135177203064,28.41384215949821,27.25847879629629,25.19483740740741,23.22332780092592,21.82979128584229,21.28225613799283,22.40809395833333,24.059744444444444,26.04287108796296,27.425866868279567,27.536610416666665,28.043460763888888,28.038970606060605,,,,,,,,,
Henderson Island,3764,HenderSL1,14897,5.0,Water Temperature,-21.4856,149.9091,,CURLEW REEF,21334S,-21.6,149.783333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.025684725050915,27.422436631944446,27.61397941308244,26.444263310185185,24.399786088709675,22.30690287037037,21.145356899641577,20.83421796594982,21.828851157407403,24.0135619623656,25.86206372685185,27.64304041218638,28.329855981182792,29.805042624521075,28.27939625896057,26.88760152777778,24.44342754629629,22.663382407407408,21.27383369175628,20.99939970878136,22.181856898148148,24.14267968189964,26.29486185185185,27.698730465949826,27.5938021281362,28.094592956349207,28.097186940298503,,,,,,,,,
