site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,REEF_NAME,REEF_ID,REEF_lat,REEF_lon,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
Hyde Reef,2563,HYDESL1,12202,9.0,Water Temperature,-19.7388,150.081,19-207,HYDE REEF,19207S,-19.758333,150.091667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.825387192393737,26.69295645833333,25.2388667562724,23.72911474537037,22.806076859319,22.46233393817204,23.095081782407405,24.26742524641577,26.04614388888889,27.27234092741936,27.704779637096777,27.953994228927204,27.461557078853044,26.46261490740741,25.46403080197133,23.946820370370368,23.32764439964157,22.662832862903223,23.819626435185185,24.744163821684587,25.95043215277777,26.927572289426525,27.44939646057348,27.45448298611111,27.408782885304657,27.010202523809525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St Crispin Reef,2689,STCRISPSL1,12421,9.0,Water Temperature,-16.0713,145.8453,16-019,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.382175737071048,27.98720555555555,26.483695362903227,25.240363425925924,24.48313590949821,24.492445340501792,25.085032407407407,25.04877822580645,26.74887023148148,27.922990924329504,28.63724036738351,29.60329901819923,29.70758012992832,28.47933743055556,27.557138261648745,26.76228222222222,25.978936357526884,25.084333109319,25.35962427536232,,,,,,,,,,,,,,,28.448628963855423,28.61583649193549,28.821619494047617,28.37835927419355,27.524410069444443,25.90453046594982,24.49567851851852,24.22087914426524,24.524867607526883,24.93995594907408,25.57545909498208,27.12227763888889,28.203580779569894,28.260912477598566,28.767314969135803,28.59977177419355,27.63289784722222,26.32359247311828,24.8546482175926,23.783152822580647,23.70800866935484,24.396278796296293,25.38102426075269,26.45981173611111,28.007697060185187,28.86667654569892,29.305273132183903,28.969209991039424,28.17689523148148,26.569082078853047,25.21185108796296,25.02031919802868,24.96736431451613,25.362192337962963,25.98613720878136,27.427524652777777,28.640615322580643,29.09885324074074,29.09938861607143,28.353310573476705,27.669338240740743,26.166760842293908,25.253554050925924,25.08059816308244,25.07474970878136,25.14340824074074,26.58799733422939,28.084782337962963,29.249929749103945
Hedley Reef,2701,HEDLSL1,13638,9.0,Water Temperature,-17.2251,146.479,17-014,HEDLEY REEF,17014S,-17.233333,146.483333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.9751260173449,28.456160775089604,27.37446013888889,25.823193122759857,24.28421185185185,24.15726391129032,24.33234249551972,24.980965,25.884907974910394,27.32337675925926,28.13255056003584,28.4389415546595,28.893508705357146,28.5263413530466,27.428592939814816,26.227623476702508,24.474203449074075,23.440827240143367,23.39811606182796,23.97615423611111,25.54604943996416,26.64673611111111,27.849507011648747,29.119889538530465,29.698798420221163,,,,,,,,,,,,,,,,,,,,,,
McCulloch Reef,2702,MCCULLSL1,12777,9.0,Water Temperature,-17.2841,146.4796,17-016,MCCULLOCH,17016S,-17.283333,146.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.907890193462308,28.845871326164875,28.87540071924603,28.47885627240144,27.435544120370366,25.90824092741936,24.33526284722222,24.16346785394265,24.316155869175628,25.00829224537037,25.93516727150537,27.4359599537037,28.151127329749105,28.47555636200717,28.88381984126984,28.51549932795699,27.44571365740741,26.2529703405018,24.52257180555556,23.49735793010753,23.378205331541217,23.96424608796297,25.52735067204301,26.82234671296296,27.97181364247312,29.2166271281362,29.9088927877429,,,,,,,,,,,,,,,,,,,,,,
Taylor Reef,2704,TAYLORSL1,13636,9.0,Water Temperature,-17.8107,146.5716,17-064,TAYLOR REEF,17064S,-17.833333,146.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.93174837662337,28.19208239247312,27.32442513888889,25.682226971326163,24.024050925925923,23.964637186379928,24.148825,24.82346685185185,25.86917784498208,27.346850648148152,28.03564838709677,28.35127524641577,28.56260141369048,28.39335954301076,27.267666689814813,25.88448340053764,23.947026319444443,23.04592914426524,23.04751084229391,24.020990277777774,25.28964453405018,26.68487942129629,27.877624193548385,28.9393626344086,29.75537254464286,28.654288328853045,27.98364601851852,25.988633422939067,24.62282368055556,24.007275336021504,24.02133823924732,24.76217902777778,25.90140194892473,27.186383472222225,28.62285159050179,28.6613894937276,28.99603266369048,28.28590788530466,27.484152453703704,25.7824398297491,24.7267225,24.57534758064516,24.37422809139785,24.47168659722222,26.59695627240143,27.764431898148143,29.201835640681004
Helix Reef,2707,HELIXSL1,12656,9.0,Water Temperature,-18.6201,147.2976,18-076,HELIX REEF,18076S,-18.633333,147.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.244654775280896,27.12836798611111,26.03817878584229,24.96647766203704,24.11584209229391,23.61559616935484,24.21325078703704,25.10014462365592,26.694098472222223,28.228674484767023,29.006356810035843,28.65697232142857,28.861161447132616,28.00332337962963,26.450275873655915,24.892381828703705,23.948018906810034,23.9688247311828,24.775386157407407,24.84927515681004,26.69208148148148,28.043966106630823,28.775397849462365,29.17871058429119,29.23434744623656,28.28326125,27.308267674731184,26.23429439814815,25.33505264336917,24.228908848566302,24.987806651718987,,,,,,,,,,,,,,,,,28.64670686274509,28.194024059139785,27.19719303240741,25.621062970430103,23.89922409722222,23.812970676523296,24.098482011648745,24.616668472222223,25.65190188172043,27.064189444444445,27.774421953405017,28.13263268369176,28.325653869047617,28.1932565188172,27.24601835648148,25.985111290322585,24.36441400462963,23.134710573476703,23.19314150985663,23.792365740740745,25.213103046594984,26.38590912037037,27.73554184587813,28.779024417562724,29.554029166666663,28.518552083333333,27.818062708333333,26.18078313172043,25.07390136815921,,,,,,,,,,,,,,,,,,
Grub Reef,2708,GRUBSL1,12758,9.0,Water Temperature,-18.6216,147.4327,18-077,GRUB REEF(18077),18077S,-18.633333,147.425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.869499091659787,25.577276971326164,23.90438925925926,23.742334296594983,24.03757701612903,24.59300891203704,25.631241890681,27.021075486111112,27.70120925179212,28.086379928315413,28.285171999007936,28.14197430555556,27.19936497685185,25.95324572132617,24.353672870370367,23.18791337365592,23.224181294802868,23.80842263888889,25.216761379928315,26.382196087962964,27.61869016577061,28.69669816308244,29.46802028256705,28.402573879928315,27.798792199074075,26.09765958781362,25.028689556962025,,,,,,,,,,,,,,,,,,
Knife Reef,2709,KNIFESL1,12775,9.0,Water Temperature,-18.5711,147.5772,18-081,KNIFE REEF,18081S,-18.583333,147.558333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.175480037488285,24.350580981182794,25.26336421296296,26.555072199820785,27.15009777777778,28.13798248207885,28.96139715501792,29.098606150793653,29.15610613799284,27.648021944444444,25.816954301075267,24.66367895833333,24.330895273297493,24.6279146281362,24.79941560185185,25.762667226702508,26.560149282407405,27.95493454301075,28.49848346774193,28.52318792162698,28.21528277329749,27.15586884578544,25.68776933243728,24.13297305555556,23.8663960797491,24.07306547939068,24.622665185185184,25.513457168458785,26.951362199074072,27.77303353494624,28.089921482974912,28.283462673611112,28.08895297939068,27.292161944444445,26.12891583781362,24.58961002314815,23.46063427419355,23.35394780465949,23.756597962962964,25.16204616935484,26.287478101851853,27.54276608422939,28.67200154569893,29.404867409003835,28.533719892473115,27.79304328703704,26.391990307150053,,,,,,,,,,,,,,,,,,,
Tern Reef,2711,TERNSL1,12763,9.0,Water Temperature,-20.899,150.0289,20-309,TERN REEF(20309),20309S,-20.908333,150.033333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.58837885356455,26.603366481481483,25.146804995519712,23.247906805555555,22.308986805555552,22.581160999103943,23.378909027777777,24.61529722222222,26.43104273148148,27.316242405913982,27.442877531362004,27.52366465773809,27.81428637992832,26.986128564814816,25.247545094086025,23.43261476851852,22.29838082437276,21.903780488351256,22.58806561302682,24.099767338709675,25.87506303240741,27.292271191756274,28.1850789202509,29.424285704022985,28.54349775985663,27.5513400925926,25.52416046146953,23.602255069444443,22.31979551971326,22.386161626344087,23.009316944444443,24.516305309139785,26.26078699074074,27.47907780017921,27.8314789202509,28.2589167906746,28.26481059587814,27.17624173611112,25.43471689068101,23.60309087962963,22.861130219534047,23.137926478494624,23.119234097222225,25.139474059139783,27.028355439814813,28.04279128584229
21-591 Reef,2714,21591SL1,12757,9.0,Water Temperature,-21.0266,150.3807,21-591,21591S,21591S,-21.025833,150.373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.15961946308725,27.18901326388889,26.283382168458783,24.82184252314815,23.683189471326163,22.78885649641577,23.49807256944445,25.26388068996416,26.416031481481483,27.36828637992832,28.182844511648742,28.804542981150792,28.766943906810035,26.841107523148143,25.141956003584227,23.48407789351852,23.04406299283154,23.127155443548386,23.60937747685185,25.21247970430108,25.88953125,27.01496776433692,28.112283154121865,28.05638623511905,27.53648398297491,26.548804050925924,25.01252844982079,23.21540564814816,22.404969153225803,22.33438212365592,23.038133819444447,24.386237836021504,26.24333777777777,27.267231854838712,27.35931565860216,27.40173253968254,27.724309453405017,26.867413449074075,25.11674036738352,23.398223564814813,22.300776478494623,21.99792983870968,22.330514680851064,,,,,,,,,,,,,,,,,,,,,,,,,,,
21-550 Reef,2715,21550SL1,12586,9.0,Water Temperature,-21.9612,152.3168,,21550S,21550S,-21.958333,152.316667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.536377156626507,27.59350436507936,27.48507482078853,26.53482789351852,25.03222715053764,23.412451203703704,22.643232706093187,22.528487455197133,22.89117446759259,24.22389612455197,25.81103974537037,27.006730309139783,27.11870024641577,27.30900696924603,27.436453741039426,26.538350231481484,25.00904413082437,23.702808263888887,22.774248611111112,22.21132352150537,22.464188611111112,23.742179771505374,25.27739504629629,26.4667730062724,27.019464148681056,,,,,,,,,,,,,,,,,,,,,,,
North Reef,2740,NORTHSL1,12458,9.0,Water Temperature,-23.1755,151.9086,23-045,NORTH REEF (NORTH),23045A,-23.183333,151.908333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.35789190751445,24.37612451388889,25.43160990143369,26.608333803763443,26.856435094246034,26.838412768817204,25.959516736111112,24.57756843637993,22.938197939814817,22.21235705645161,21.59996850358424,21.9544438425926,22.76668633512545,24.16546391203704,25.758593548387097,26.337225336021508,27.04116063988095,26.7383563844086,26.18869180555556,24.53635896057348,22.946364259259266,22.282891532258063,21.68048483422939,22.04847117701576,22.82604478046595,23.830838101851853,25.82861827956989,26.607725957446807,,,,,,,,,,,,,,,,,,,,,,,
Gannet Cay Reef,2760,GANNETSL1,13639,9.0,Water Temperature,-21.9758,152.4797,21-556,GANNETT CAY REEF,21556S,-21.983333,152.475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.8140267948718,23.881981653225807,25.573390694444445,26.752629502688173,26.953961447132613,27.26873028273809,27.399243257168457,26.53407375,25.19575741487456,23.953579675925923,22.98561722670251,22.29316245519713,22.41546784722222,23.523729233870966,24.996382060185184,26.499554166666663,27.38881756272401,28.759134578544064,27.986895206093187,26.77920368055556,25.038954816308244,23.816752731481483,22.4696272625448,22.256879569892472,22.580981848659,23.879214224910392,25.56465578703704,26.75669805107527,27.333922222222224,27.663486557539684,27.757761783154123,26.627480092592595,25.100672423835125,23.794078935185187,23.03224059139785,22.48434314516129,22.523341435185184,24.157272356630823,26.05601976851852,27.273556720430104
Hastings Reef,3123,HASTSL1,13898,9.0,Water Temperature,-16.4995,146.0223,16-057,HASTINGS REEF,16057S,-16.516667,146.016667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.55737558835261,28.722392831541217,28.87076478174604,28.36060524193548,27.53004555555556,25.89251718189964,24.486645185185186,24.33648794802868,24.646860394265232,25.057786597222226,25.70642961469534,27.133997314814817,28.135729726702507,28.41641910842294,28.757006172839503,28.538518525985666,27.52988277777777,26.33516989247312,24.693192569444445,23.68442446236559,23.662138687275984,24.384881250000003,25.423182190860217,26.47261298611112,27.86599157706093,28.954542137096777,29.386641367444643,28.96872946908602,28.2075716550926,26.55020696684588,25.16017109953704,25.03647443996416,24.88804176747312,25.279897685185183,26.006640949820785,27.412725243055554,28.632535674283154,29.57354878587196,,,,,,,,,,,
Moore Reef-Coral Sea,3500,MOORESL1,14616,9.0,Water Temperature,-15.8866,149.1516,,NOGGIN REEF,17008S,-17.133333,146.466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.470743777118063,28.75525094086022,28.71775830853175,29.08623848566308,27.887062523148145,26.636543033154123,25.58742543981481,24.925919086021505,24.82986946684588,25.28068363425926,25.75950241935484,27.31867430555556,28.985271998207885,28.37489585573477,28.39374672619048,28.58488055555556,27.909400902777776,26.659346998207884,25.309475162037035,24.789501187275985,24.49601350806452,25.01904238425925,25.34159823028674,26.11181775462963,27.505082840501792,28.779109498207884,29.731927274904216,30.010875746268656,,,,,,,,,,,,,,,,,,,,,
Agincourt Reef Number 1,3702,AG1SL1,14835,9.0,Water Temperature,-16.0384,145.8688,15-099,AGINCOURT REEFS (NO 1),15099C,-16.05,145.858333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.472119918882377,28.689205152329748,28.785144146825395,28.489803651433693,27.626965069444445,26.065219959677417,24.716703449074075,24.434596572580645,24.7905333781362,25.103402685185188,25.69912979390681,27.13852650462963,28.281004144265232,28.39576350806452,29.02863609175378,28.632419451911588,27.68196629629629,26.48169330943847,25.026080347222223,23.956952337216247,23.842126336618875,24.45511872685185,25.361055062724013,26.44809398919753,27.984958841099164,28.88135897550777,29.44629258241758,,,,,,,,,,,,,,,,,,,,,,
Rib Reef,743,RIBSL1,10200,9.0,Water Temperature,-18.4719,146.8788,18-032,RIB REEF,18032S,-18.483333,146.883333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.64742068965517,28.15372641129032,27.21301078703704,25.570491420250896,23.78170583333333,23.66167907706093,23.879610775089603,24.514493217592594,25.54607916666667,26.89543129629629,27.72996014784946,28.222092025089605,28.25073893849206,28.22652298611111,27.23125331018519,25.76474596774193,24.001240763888887,22.892980174731186,22.993932594086026,23.70233032407408,25.1104334453405,26.35916004629629,27.52601729390681,28.73170096326165,29.325191427203062,28.33308707437276,27.795982384259258,26.02996039351852,24.269465879629628,23.76624296594982,23.592166330645163,24.16534236111111,25.367063552867386,26.717589328703703,27.97559630376344,28.189617092293908,28.440416840277774,28.01345340501792,27.50190994623656,,,,,,,,
Hayman Island,865,HAYSL1,2644,9.0,Water Temperature,-20.0572,148.8997,20-014,HAYMAN ISLAND REEF,20014S,-20.066667,148.891667,,,,,,,,,,,,,,,,27.80159292035398,26.79064777327935,24.75043780403057,23.164579710144928,,,,,,,,,,,23.42044969512195,21.779434343434342,21.022352150537635,22.28319193324061,24.14311784511785,25.931285615010427,26.038669354838703,27.410531986531986,27.442287769784173,26.98911290322581,26.558930555555555,25.20064417177914,21.69134434561627,21.50828561827957,21.705310483870967,23.064597222222226,24.320127688172047,26.10002777777778,26.595024865591395,27.10618884408602,27.715580357142866,28.22260430686406,26.7192375,25.91297916666667,23.95743085476025,22.439840053763444,22.565516129032257,23.277218207088257,24.64633361629881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.210595438175268,21.85952553763441,22.751629603891587,25.518782111634167,26.77675608061153,28.30155510752688,28.527655913978496,28.75172098214286,28.05068279569893,27.242908205841445,25.647432183908045,23.885678541666664,22.82196740591398,22.521602620967744,23.200458402777777,24.047765322580645,26.011814930555555,27.00156243279569,28.23216619623656,27.957812127976187,28.04539623655914,26.512935625,25.80574206989247,24.19980451388889,21.616202688172045,21.6325561155914,23.05751111111111,24.827658467741937,26.282202569444443,27.896742137096773,28.35697318548387,28.465428017241383,26.99363663101604,,,,,,,,,,,,,,,,,,,,,,,,26.9681504681648,26.65108351851852,25.36618163082437,23.463532662037032,22.65970826612904,22.803678091397853,24.341688125,25.159409789426523,25.66502377899878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
