site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,REEF_NAME,REEF_ID,REEF_lat,REEF_lon,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
Ashmore,1127,ASHSL3,6341,4.0,Water Temperature,-12.2247,122.969,,BIRD ISLANDS REEF (NORTH),11167S,-11.766667,143.083333,,4U,,,,3U,,,,,4U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.282153645833333,29.50316626344086,29.17888629032258,28.252434375,29.50741536738352,29.93483493055556,28.27775259856631,27.708710648148145,26.99308481182796,26.79187972670251,28.12598238425926,28.78819704301075,29.94498398148148,29.514724529569893,28.503796505376343,29.630705927579367,30.6194582437276,30.145617632113822,28.97641760752688,27.526945648148143,27.105061698717947,27.18563978494624,28.176490671296296,29.07742556003584,29.987753055555554,29.928853718637992,28.482833826164875,28.535262648809525,28.81011478494624,28.468789050925928,27.24668306451613,25.907213078703705,25.887412858422937,25.98643998655914,26.89255193965517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imperieuse Reef,1134,IMPERIEUSELAGSL1,9127,4.0,Water Temperature,-17.5358,118.9658,,BIRD ISLANDS REEF (NORTH),11167S,-11.766667,143.083333,,4U,,,,3U,,,,,4U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.058231359649124,26.98638777777778,26.425565456989247,25.90170168010753,25.851225555555555,27.338014045698923,29.08261266762452,29.41434513888889,29.38595562275986,29.169044469246032,29.46096969086021,29.015607754629627,27.415471169354834,25.965313587962964,25.3117279905914,,,,,,,,,,,,,,25.527662828947367,26.571451478494627,28.20444951388889,29.547055331088668,29.669206025985662,30.112578819444444,29.4043146281362,29.70979902777778,28.826835976702508,27.594968587962963,26.561504592293907,25.85501886737089,25.796557916666668,26.935968906810032,28.33330625,28.825277396953403,28.72236821236559,29.007560813492063,30.292612365591395,30.038304166666663,29.00580138888889,26.65291763888889,25.214009408602152,24.83251722670251,25.64485613425926,26.041930147058824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.113448493150685,26.85553324537037,26.89104251344086,28.281719426523296,28.37631402777778,29.53031908154122,28.97208139351852,27.93582646505376,26.30074991203704,25.65882659498208,24.6562482078853,25.48544327777778,26.418706951423783,28.00715710648148,29.773972558243727,29.672369354838708,29.083490325670496,30.022501904121864,30.360320578703707,28.66635887096774,27.128715648148148,26.202575336021507,25.71707083333333,26.688319560185185,26.60633068996416,28.01963284722222,29.24757251344086,30.20188532706093,29.471918874007937,29.58111145833334,,,,,,,,,
Ili,2077,ILISL2,10365,4.0,Water Temperature,-9.8282,150.8202,,MER,00085S,-9.918333,144.051667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.622354999999995,29.00732544802868,28.35365819444445,27.439222715053763,26.809111312724013,27.58841787037037,28.721620430107524,29.22583516203704,30.791675582437275,30.46535147849462,30.28806704980843,30.3185916218638,29.777363333333334,29.665735730286737,28.522924097222223,27.634718481182794,26.733978987455195,27.048224606481483,27.66989639336918,28.51719678240741,29.14805383064516,30.449622782258068,30.4947160218254,30.132198163082432,29.832939907407408,29.191788055336605,28.05160921296297,26.850710394265235,26.61706370967742,26.96663078703704,27.66550642921147,29.356135694444447,30.42590087365592,30.0589980734767,30.0686535218254,29.525029726702503,29.325169977544416,28.418461581541223,27.74015634259259,26.39254923835125,26.446443010752688,26.33347094907408,27.17374784946237,28.03027081646423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Woiz Reef,2304,WOIZSL1,10936,4.0,Water Temperature,-10.1741,143.226,,UGAR,00089S,-9.5075,143.544833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.79196336065574,27.68244025462963,28.91072349910394,29.21874527329749,29.49328412698413,28.62281507616488,28.72475597222222,27.99231852598566,26.62399657407408,25.74583931451613,25.30863895609319,25.67573986111111,26.76818758960573,28.18254481481481,29.05732394082203,29.50491216397849,28.47618616071428,28.559079480286737,28.761837222222223,27.878581474014336,26.52299972222222,25.35924872311828,25.1604101030466,25.33024766203704,26.19838019713261,27.28513412037037,29.109591465053768,29.23191115591398,28.9962342084662,28.70121758512545,28.786003472222223,27.559854905913976,26.52207078703704,25.87934551971326,25.59796798835125,26.019623958333334,26.13597179659498,27.91757939814815,29.305314829749104,30.07255436827957,30.34880464559387,30.82806129032258,29.649308148148148,28.659391778673832,28.00494965277778,26.9307518684604,,,,,,,,,,,,,,,,,29.6226768486917,29.80503734318996,29.01535034722222,29.76493799283154,29.092036759259265,27.514187275985662,26.14582210648148,25.52179744623656,25.534850089605737,25.680909097222223,26.667810707885305,28.36582604166667,30.08309935035842,29.25401635304659,29.020944419642856,29.22396005824373,28.8542950925926,27.62857253584229,26.396746875,25.617733579749103,25.13559433243728,25.22675340277777,26.060191980286746,27.3482263425926,29.24543362455197,30.388005846774192,29.95649228927203,29.60969115143369,29.05437680555556,27.768480309139782,26.58794664351852,25.71308718637993,26.04118615591398,25.832173564814816,26.699829637096773,28.32077340277777,29.829916039426525,29.96549092741936,28.98191183035714,29.134642607526885,29.07273407407408,27.842434117383515,26.685585046296296,26.625251478494626,26.26925925179212,26.181544328703705,27.69190654121864,29.14017916666667,30.279544578853045
Coral Bay,2402,CORALFL1,11976,4.0,Water Temperature,-23.1305,113.7532,,FIFE REEF,13081S,-13.658333,143.725,,,2L,,,3L,,,3U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.789053772865856,27.436677262931035,28.35352426075269,26.827414872685186,26.001750247779658,23.782642482638888,22.2177405577957,22.124281989247308,22.517942065972225,23.0546716061828,23.49014571180556,24.483745254629625,27.564344463315216,28.392591034226182,26.49342590725806,27.12847211805556,25.29262578125,23.382576909722225,22.34777704973118,22.14447019489248,22.11602940972222,22.56598356854839,24.207413763197582,25.01597563844086,25.53330692204301,26.44570465029762,26.124682459677416,26.258099722222223,25.24633281580805,23.63699097222223,22.57523434139785,23.09233074596774,23.311779791666662,22.88625994623656,23.256581770833336,23.78395676056338,25.42760826612903,26.20856004464286,26.807337197580647,26.370634756944447,24.404408333333333,23.923844520547945,22.367814381720425,22.16119529569892,22.32337649305556,23.526208736559138,23.92339471101418,23.55856300403225,24.73683081317205,25.408476221264365,24.80736014784945,25.04038288194445,23.56311708984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tern Reef,2711,TERNFL1,12762,4.0,Water Temperature,-20.9023,150.0264,20-309,TERN REEF(20309),20309S,-20.908333,150.033333,,,,,,,,,,,,,,3L,,3U,,2U,,2L,,2L,,,,2U,,2L/2U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.33857170022372,27.31680671296296,26.40460304659498,24.94758268518519,23.85428810483871,22.774595676523298,23.636461203703707,25.480736133512544,26.55704011574074,27.535793794802863,28.33524296594982,28.914617931547618,28.89650725806452,26.84547386574074,25.12393884408602,23.39123493055555,23.030200873655915,23.21358765681004,23.850390208333334,25.299602934587814,25.945749305555555,27.12255349462365,28.14685683243728,28.113664161706343,27.77421619161677,26.55290891203704,25.034863306451616,23.187254675925924,22.29680456989248,22.55954829749104,23.38489335648148,24.65726265681004,26.43476724537037,27.227095766129032,27.378874619175622,27.478186557539683,27.82248082437276,26.871684745370366,25.13855768369176,23.29852101851852,22.23272004928316,21.854773924731184,22.59608069923372,24.115213194444443,25.914357800925927,27.274293772401435,28.208436939964155,29.47006173371648,28.451604973118283,27.528604930555552,25.395946684587816,23.54318553240741,22.26223326612904,22.374863463261647,23.03594918981481,24.55032011648745,26.21885266203704,27.449770094086023,27.754475515232976,28.21865334821429,28.208382549283154,27.05408766203704,25.30858738799283,23.53909289351852,22.82284879032258,23.07123830645161,23.0676675,25.16888382616488,26.964325069444445,27.95286503136201
Myrmidon Reef,7,MYRFL1,2631,4.0,Water Temperature,-18.2585,147.3814,18-034,MYRMIDON REEF,18034S,-18.266667,147.391667,2,2L,2U,2U,2L,2U,2U,2L,2U,2L,2L,,2U/3L,,1U,,,,1L,,1U,,1U,,2L,,2U,2L,3L,,,,,25.131496698459284,23.974881944444444,23.199489247311824,23.813682795698927,24.60837387074357,25.38480808080808,26.505034722222224,28.392990591397847,28.49200403496974,29.497321428571425,28.379375000000003,28.12935416666667,27.03947222222222,25.4323125,24.59418010752688,25.12875672043011,26.06495138888889,27.04650067294751,27.749291174426688,28.330806993947547,28.848830645161293,28.81799107142857,28.264129119031605,27.03766355140187,25.758485868102287,24.922319444444444,24.069603494623657,23.32343413978495,24.443409722222217,25.69517821116341,26.85678248783877,27.209663299663298,28.53949596774193,28.35362787356322,27.9774126344086,27.096518415566365,25.776320361362057,23.987997222222223,23.56654704301075,23.23712701612904,24.384001388888887,26.02907526881721,27.38979027777778,27.54467720242098,28.06702822580645,28.690523809523807,28.73707728494624,27.21264668547249,26.686958219178084,25.3289625,24.83473252688172,24.23619220430108,24.89397361111111,26.27839717741936,27.72424582172702,28.95036987222596,29.62688373655914,29.633675925925925,28.45101478494624,27.319450694444445,26.37476075268817,24.68800972222222,23.744872311827965,23.83248319892473,24.70403125,25.25735685483871,26.22987083333333,27.639150537634407,28.14817204301075,28.87741294642857,28.12552708333334,27.793467361111112,26.20158602150538,25.305401114206127,24.26053638814016,24.31534498991257,24.752406532314108,25.73703024193549,26.39631458333333,28.056365164761267,29.06877956989247,29.376393371757924,28.493121639784945,26.86288397988506,26.2345558467742,25.01878340277778,24.000837903225808,24.64191599462366,24.585171666666668,25.730935147849465,27.271242291666667,28.014571102150537,28.61453380376344,29.36473273809524,28.694091599462368,27.60282645833333,26.00298098958333,24.79243958333333,23.996911290322576,23.65801747311828,24.60842291666667,26.220587205387204,27.343075,28.72302755376344,28.987421370967738,29.32727901785714,28.20618951612903,27.496402362751915,25.6030430396772,24.38915069444445,23.799800970873783,,,,,,,,,,26.3223006,25.65569,25.05509805107527,24.98650342741936,25.93538368055556,27.20305537634409,28.598723611111115,29.75070672043012,30.232363575268817,29.948834626436785,28.463144153225805,27.47880423611112,25.872971639784943,25.13685881944445,24.244219623655912,24.03823333333333,26.06884097222222,27.028434274193547,28.43955027777778,30.373524932795704,30.17715235215054,29.541854166666667,28.810966868279568,28.59917208333333,27.91053571428571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.788814937759337,25.57021279069768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cattle Bay,856,CBFL2,2612,4.0,Water Temperature,-18.5719,146.4833,18-049,FANTOME (EUMILLI) ISLAND REEF,18053S,-18.675,146.516667,,,,1U,2L,2U,,1L,1L,,1L,,,,1L/1U,,,,,,,,,,,,,,,28.232866756393,28.73719474497681,27.53805779569893,26.205740097289784,24.700988567585743,22.87857638888889,21.41173063973064,22.15108870967742,24.024590277777776,25.77652553763441,26.91746408045977,28.12749663526245,28.21755720053836,30.598385416666662,28.81271505376344,28.21411971830986,26.25891780821918,24.03591794158553,22.55537634408602,23.16569892473118,24.16098920863309,,28.265748175182484,28.532856182795697,29.48803091397849,29.36171130952381,28.531819444444448,26.66581653926338,24.531095430107523,23.783541666666668,22.047883064516128,21.628170813718896,23.59451149425287,25.47577956989248,27.023972222222223,26.72388440860215,28.19800941492939,27.85508267433501,27.41001344989913,26.57033333333333,24.63251344086021,21.488333333333333,21.84256220578345,21.876763122476447,24.0644841954023,25.634325268817204,26.985359722222224,27.05333198924731,28.11670053835801,27.95941325390916,28.88718909825033,27.113115972222225,26.27893279569892,23.63744236111112,23.1030262273033,23.04418775235532,24.41630416666667,25.83447580645161,27.530534722222225,28.686120376597174,28.86823521505376,29.562855654761908,29.13907783182766,27.112402083333333,25.58727236045729,23.78941041666667,22.1821995967742,22.41283467741936,24.08903402777777,25.662411290322584,26.900303472222227,28.278060524546067,28.697639542703428,29.524643549589857,28.752096774193543,27.93524305555556,25.20685800807537,23.9406553161918,22.505802419354843,22.95041599462365,24.351020833333333,26.19510483870968,26.9011084086171,28.39981977135171,29.294584005376343,28.897598419540227,28.75908602150538,26.56382083333333,25.4815685483871,23.37050764951321,22.29310894418292,23.08438358008076,23.813487500000004,25.63706720430108,27.01555980528512,27.990016812373906,28.745609543010755,29.514027237654325,29.40036659946237,27.967743333333328,26.128016868279573,24.50605215277778,23.17586955645161,22.48315188172043,24.34623375,26.58864516129032,28.31460527777778,29.01288293010753,29.74122352150538,30.22192514880952,28.95358588709678,27.83930090277778,25.429922043010755,22.94063826388889,22.28679327956989,22.514758333333333,23.515642569444445,25.03394509408602,27.16382583333333,28.40503252688172,29.679300940860216,28.83736086309524,29.453709072580647,27.43883041666667,26.778080040322585,23.995135694444443,21.94873823924731,22.722337836021502,24.502098194444443,26.21726720430108,27.798771875,29.37482224462365,29.724840389784948,28.730916592261902,26.990878360215056,26.26415736111111,24.36273440860215,22.73030875,21.425172244623656,21.09655430107527,23.058689930555555,25.305581384408608,26.84351145833333,28.10392452956989,27.72931377688172,27.701738467261904,27.7311936827957,26.955801319444447,24.43868581989248,23.102970694444448,23.139463478260872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coconut Beach Reef,859,COCSL1,2615,4.0,Water Temperature,-16.1036,145.4676,,MACKAY REEF,16015S,-16.05,145.65,3,,3L,2U,,2U,2L,2U,2L,2L/2U,2L,2L,2U,2U,2U,2U,2L/2U,2U,2U,,2U,,1U/2L,2L,2L,,1U,,2U,28.44673167451244,28.88797317436662,28.308041722745624,26.2565438108484,25.12292535305985,23.94220588235294,,,,,,28.011320754716987,28.629133064516125,30.46237351190476,28.59727639542703,28.27041000694928,26.67784801613988,24.491770833333334,23.549232323232324,24.417956989247312,26.40496046010065,27.53159274193548,28.35129166666667,28.99629704301076,29.89426747311828,29.746324404761904,28.70131720430108,27.06408617095205,25.078783602150533,24.023926337734533,22.49855510752688,22.387452956989247,24.718777777777778,26.86100134408602,27.67400972897845,27.241735036987222,28.856021505376347,28.80562174236783,28.14090994623656,27.2018,25.28598857526882,21.90933333333333,22.41281787634408,22.83674596774193,24.648218902015287,26.549923387096776,27.75351388888889,27.22242741935484,28.20002688172043,28.11654843517138,29.310066666666668,27.170221527777777,26.34410483870968,23.72859930555556,23.428816532258065,23.571884408602152,25.182719444444444,26.497607526881723,28.50766458333333,28.98732056451613,28.573538978494625,29.148444940476185,29.07655981182796,27.23738055555555,25.870540322580645,23.99381944444444,22.636843413978493,23.487444220430103,24.976078304597703,26.70757325268817,27.590311805555555,28.902861559139783,29.17349260752688,30.25446130952381,28.717094086021504,28.01298055555555,25.73802620967741,24.53808888888889,23.07736760752688,23.757059139784943,25.25683611111111,27.13650940860215,27.604170833333328,29.01166465053764,29.68183266129032,29.3578426724138,28.81799529569893,26.464988194444445,25.82801283987916,,,,,,,,,,,,,,,,,,,29.437776845637583,29.354788978494625,30.038784226190472,28.69483534946236,27.59966875,25.285515456989245,23.422075694444448,22.654614247311827,22.731336021505378,24.20654027777778,24.95801075268817,26.65967916666668,27.830156586021506,29.17645900537634,28.90766889880952,28.502344752186588,,,,,,,,,,,,,,,,,,,,,,,,,28.18150658561297,25.52264901433692,24.35373761574074,24.096950112007168,23.77910613799283,25.73154273148148,26.55708725358423,27.08205833333333,28.4646019937276,29.141368212365595,29.43055114087301,28.42376243279569,27.009066157407407,25.82103496863799,24.286439560185187,23.58234910394265,24.25967983870968,26.39125923611111,26.85625969982079,27.79912826388889,29.04662148297491,29.645909363799284,29.06729489087302,28.72526644265233,26.860635995370373,24.64144655017921,22.72796986111112,21.8398122311828,22.27968458781362,23.64602535211268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daydream Island,866,DAYFL1,2949,4.0,Water Temperature,-20.2557,148.8122,20-035,LANGFORD-BIRD REEF,20019S,-20.091667,148.875,1,,1L,1U,1U,,2L,2L,2L,,1U,2L,,,,,,,,,1U,,,,2L,,,,1U,28.24648521505376,28.70391369047619,27.02681451612904,25.94857341684064,24.72588129496403,,,,,,,,,,,,,,,,,,,,,,,,,22.66398176291793,20.841418010752687,20.318716397849464,22.13975,24.12307795698925,26.01163194444445,25.980188298587755,27.41659703504043,27.21213669064748,26.81689516129032,26.152934631432544,23.52729838709677,20.54482279360667,20.729724462365592,21.212938802958977,22.819041666666667,24.452475,25.94999375,26.61109912339852,27.183594485541363,27.65981161578556,28.29304301075269,26.234881250000004,25.65917002688172,23.14539303135888,21.86907407407408,22.277628629304527,23.175995138888894,24.87970326615705,26.85566157053509,28.32946102150538,29.638389784946234,29.56159375,28.484066532258066,26.71337613398465,25.084421370967743,23.59341875,21.545084962913016,21.507536339165547,22.634140900195693,24.66202352150537,26.124041000694923,27.53019623655914,27.867268145161287,28.30685267857143,27.645120295698923,27.130575694444445,24.55985551075269,23.34124930555556,21.841377688172045,22.07226545698925,23.55803402777778,25.41333691997309,26.468333333333334,27.825676075268817,29.10130867518493,29.353610791366908,28.53618090114324,26.171405172413795,25.083458333333333,22.923091666666668,21.71982930107527,21.978005376344083,22.808925,24.958336693548382,26.927943055555552,27.766477150537632,28.113351478494625,28.585417410714285,28.032740591397847,26.17364027777778,24.57213978494624,23.19117638888889,22.08530763888889,21.419956048387096,22.92734944444444,26.09028743279569,27.65444736111111,29.173433131720422,29.26873461021505,29.28172232142857,28.12941202956989,27.232891666666667,25.017517638888886,22.529485069444444,22.0216873655914,22.345494086021507,23.10447555555556,24.28445356182796,26.27019965277778,27.32056787634409,28.430034139784947,27.882318154761904,28.131989112903224,26.373209791666664,25.75938192204301,23.31273604166667,21.007494153225807,21.31522836021505,22.955660625,25.11720047043012,26.59580201388889,28.10046118055556,29.28977237903226,29.51566084770115,27.33365672043011,26.69665104166667,25.38099616935484,23.16553638888889,22.00984247311828,21.567772916666662,23.236401020408163,24.70289397260274,26.52669125,28.772804301075265,28.261617338709684,27.73266160714286,27.28984448924731,26.74527381944445,24.38019805107527,23.29726805555556,22.33195734042553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.116780062571102,22.60986895833333,21.21550654121864,20.90108082437276,22.17765002314815,23.93923237007168,25.85813467592593,27.81473080197133,28.469695542114696,27.98896222718254,28.34904206989248,27.276184328703703,24.48076093189964,22.14370761574074,21.360706048387097,21.82811516577061,23.128999050925923,23.706783467741936,26.269056990740744,27.769186559139783,28.57931344086021,29.386235153256703,28.53433019713261,27.074874027777778,26.37938333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Geoffrey Bay,923,GBSL1,2779,4.0,Water Temperature,-19.1567,146.8617,19-009,HAVANNAH REEF,18065S,-18.85,146.541667,,,,3U,3U,2L,1L,1L,1L,1L,1L,,1U,1L,1L,1U,1L,,1L,,1L,,,,2U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pine Island,986,PINEFL1,3079,4.0,Water Temperature,-20.378,148.8884,20-061,BORDER ISLAND REEF (NO 1),20067A,-20.175,149.025,,,2L,2L,1U,2L,,2L,2L,,2L,2L,,,,,,,,,1U,,,,2L,,,,1U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.62282587548638,21.02159825033648,22.574009027777777,25.553754032258063,27.271651388888888,28.73141196236559,28.96336693548388,29.03983110119048,27.83514516129032,26.92765555555555,24.75980333333333,22.164701875,21.543174126344084,21.99749616935484,22.72329555555556,23.95385826612904,25.754047013888886,26.92173776881721,27.916364180107525,27.242395684523807,27.65328225806452,25.91850881944444,25.306098387096768,22.897317708333333,20.616298319892472,20.93796706989248,22.533782291666665,24.7372374327957,26.23600090277778,27.67711069444444,28.185019690860216,28.20521242816092,26.143390120967744,25.512787777777778,24.161154771505373,22.07698798611112,21.128244899425287,21.441499193548385,23.22164673611111,25.69138293010753,27.537528888888893,29.91135329301075,29.50474952956989,28.79102738095237,28.515314381720422,27.928765416666668,25.372277352150544,24.43316076388889,22.74368459897611,22.38541339605735,24.312042569444444,25.39593682795699,25.86109993055556,27.94594966397849,28.43750235215054,28.76994015376984,27.555705286738352,26.13655025462963,24.66924825268817,22.18935307666679,21.45310067204301,22.12369484767025,23.84435159722222,24.89447650089605,25.46256488425926,27.018534453405017,28.204624955197133,28.13757760416667,27.68910284498208,25.452859166666663,23.93718875147232,,,,,,,,,,,,,,,,,,,,,,,,,,21.40069716312057,22.15094307795699,23.245281666666667,25.581900470430107,26.818225509259257,27.749823521505377,28.329231608422937,27.25830845734127,26.62260201612904,26.85157310185185,25.301338905861897,22.807909097222225,21.331309744623656,21.02642244623656,22.47071273148148,24.20127806899641,26.16737678240741,28.09959959677419,28.87642018369176,28.32232477678572,28.76773167562724,27.59912400462963,24.52626281362007,22.23119532407408,21.45625873319127,22.099723991935484,23.44866344907408,23.99926926817971,26.4287662962963,27.956717226702512,28.711092648467435,29.38950785440613,28.478061738351258,27.02121423611112,25.8985853046595,24.41678474537037,23.12351516577061,22.211302934587817,22.691365086887835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
