site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,REEF_NAME,REEF_ID,REEF_lat,REEF_lon,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12
Frankland Islands,1013,FRNKSL2,3177,7.0,Water Temperature,-17.227,146.0904,17-012,NORMANBY-MABEL REEF,17012A,-17.208333,146.083333,1,,,2L,,,1U,,,1L,,,2L,,1U,,,,,,1U,,,,,,,,,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.24429424778761,27.00381319444444,27.64027755376344,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.24429424778761,27.00381319444444,27.64027755376344,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.24429424778761,27.00381319444444,27.64027755376344,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.24429424778761,27.00381319444444,27.64027755376344,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.24429424778761,27.00381319444444,27.64027755376344,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.24429424778761,27.00381319444444,27.64027755376344,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.24429424778761,27.00381319444444,27.64027755376344,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.24429424778761,27.00381319444444,27.64027755376344,28.36889112903226,28.98341294642857,28.519651881720428,26.99864583333333,25.296424059139785,24.083144444444446,22.82347715053763,22.35816672610557,24.23135631944444,26.44053044354839,28.200672569444446,28.83205,29.461854099462364,30.11624676339286,28.782462432795704,27.732672534722223,25.5172603485064,23.754902569444443,23.717183803763444,24.02166431451613,25.00396645833333,26.00545423387097,27.92415736111111,28.94946122311828,30.41325356182796,29.523179017857142,29.726902620967746,27.988775555555552,27.32633447580645,24.93372965277777,23.1150244623656,23.69990819892473,25.330370972222227,26.91007943548387,28.489916388888886,29.54937723214286,30.04847083333333,29.86097729885057,28.28465201612904,27.46438930555556,25.79067715053764,24.09766368055556,22.89468416988417,23.390689829749103,25.01216152777777,25.6643,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,25.6643,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,25.6643,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,25.6643,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,25.6643,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,25.6643,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,25.6643,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,25.6643,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,26.687960629921264,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,26.687960629921264,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,26.687960629921264,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,26.687960629921264,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,26.687960629921264,27.043456041666666,28.332922580645164,28.89029106182796,29.024159985632185,29.11050122685185,28.09705990740741,26.83355183691756,25.71497162037037,24.270065,23.390689829749103,25.01216152777777,26.687960629921264,27.043456041666666,28.332922580645164
Peak Island,1022,PEAKSL1,3190,7.0,Water Temperature,-23.3409,150.937,23-026,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,2L,,2L,,2L,,2L,,2L,,,,,,3L,2U,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,21.500530634638192,19.670971134259258,18.59455235215054,19.32899538530466,20.691618541666664,23.12338566308244,26.14334333333333,26.47263920250896,26.70990374103943,28.10846625957854,26.855550358422946,24.933561319444443,22.407272453703705,19.535833680555555,18.521567562724016,19.06341733870968,21.65281337962963,23.042642607526883,24.93650673611112,26.97423794802868,27.70375436827957,27.03578462301587,25.61629359318996,24.864374953703702,22.586067249103944,20.602299652777777,19.76920311379929,20.64847226702509,22.81674328703704,24.99338183243728,26.00966076388889,26.770603718638,27.43971189516129,26.39403883928572,25.883644825268817,25.791222291666667,22.597733263888887,20.787866550925926,18.42783396057348,19.041829592293908,20.65389039351852,23.172065188172045,25.94130368055556,27.54464473566308,28.667549126344085,27.25510369543651,27.99990510752688,25.74426287037037,23.71704652173913,20.787866550925926,18.42783396057348,19.041829592293908,20.65389039351852,23.172065188172045,25.94130368055556,27.54464473566308,28.667549126344085,27.25510369543651,27.99990510752688,25.74426287037037,23.71704652173913,20.787866550925926,18.42783396057348,19.041829592293908,20.65389039351852,23.172065188172045,25.94130368055556,27.54464473566308,28.667549126344085,27.25510369543651,27.99990510752688,25.74426287037037,23.71704652173913,20.787866550925926,18.42783396057348,19.041829592293908,20.65389039351852,23.172065188172045,25.94130368055556,27.54464473566308,28.667549126344085,27.25510369543651,27.99990510752688,25.74426287037037,23.71704652173913,20.787866550925926,18.42783396057348,19.041829592293908,20.65389039351852,23.172065188172045,25.94130368055556,27.54464473566308,28.667549126344085,27.25510369543651,27.99990510752688,25.74426287037037,23.71704652173913,20.787866550925926,18.42783396057348,19.041829592293908,20.65389039351852,23.172065188172045,25.94130368055556,27.54464473566308,28.667549126344085,27.25510369543651,27.99990510752688,25.74426287037037,23.71704652173913,20.787866550925926,18.42783396057348,19.041829592293908,20.65389039351852,23.172065188172045,25.94130368055556,27.54464473566308,28.667549126344085,27.25510369543651,27.99990510752688,25.74426287037037,23.71704652173913,20.787866550925926,18.42783396057348,19.041829592293908,20.65389039351852,23.172065188172045,25.94130368055556,27.54464473566308
Pandora Reef,1037,PANSL1,3247,7.0,Water Temperature,-18.8168,146.4346,18-051,HAVANNAH REEF,18065S,-18.85,146.541667,,,,3U,3U,2L,1L,1L,1L,1L,1L,,1U,1L,1L,1U,1L,,1L,,1L,,,,2U,,,,,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,20.960946656534954,22.861106720430108,25.01914763888889,27.24707849462365,28.89118388888889,30.114463541666662,30.28930940860216,29.941845761494253,28.38672318548387,27.50988319444444,25.318905443548385,23.614490694444445,22.28383024523161,21.29661260623229,23.64626923611111,26.231811895161293,27.92193520833333,29.49619831989247,28.73227110215053,28.03605,28.6684936827957,27.799506736111105,24.97335866935484,23.703548869346733,22.56717551523297,23.012391957885303,25.05375872685185,26.34263667803781,26.884409722222223,28.65303091397849,29.426261200716848,28.95182028297362,27.979309972677594,26.78144236111111,25.0708477374552,22.87293881953083,22.56717551523297,23.012391957885303,25.05375872685185,26.34263667803781,26.884409722222223,28.65303091397849,29.426261200716848,28.95182028297362,28.156449726702505,26.59567699074073,24.0442323969534,22.18497100578549,21.068749417562724,21.3631520609319,22.663336206896552,24.705352889784944,26.890313240740745,28.23571713709677,28.93616762992832,29.8049412202381,28.435746841397847,27.09335539351852,24.636888328853047,21.87590901340773,20.73420486111111,21.293414359318994,23.71609115740741,25.140829709649086,27.493725347222224,28.91845737007168,29.15961917562724,29.788629423380726,27.53712894265233,27.109134004629627,25.00621700268817,22.54455559006212,21.857133333333334,22.83076931003584,23.89667208333333,26.34870662811388,27.38171055555556,28.22088035394265,28.83682876344086,28.10202026360644,27.53712894265233,27.109134004629627,25.00621700268817,22.69770722631953,21.62394487007169,22.52158010752688,24.34213795037369,25.78320934139785,27.54240027777778,28.796979771505377,29.50547791218638,29.15789809670781,29.458436715949823,28.160528425925925,25.661921751792114,23.39654097635101,21.985638978494627,22.72979106182796,24.50777816091954,24.92159784946237,27.84410384259259,29.22551086469534,29.763871953405022,28.892211842105265,28.93071488730724,27.834815810185184,27.065850091575093,23.39654097635101,21.985638978494627,22.72979106182796,24.50777816091954,24.92159784946237,27.84410384259259,29.22551086469534,29.763871953405022,28.892211842105265,28.93071488730724,27.834815810185184,27.065850091575093,23.39654097635101,21.985638978494627,22.72979106182796,24.50777816091954,24.92159784946237,27.84410384259259,29.22551086469534,29.763871953405022,28.892211842105265,28.93071488730724,27.834815810185184,27.065850091575093,23.39654097635101,21.985638978494627,22.72979106182796,24.50777816091954,24.92159784946237,27.84410384259259,29.22551086469534,29.763871953405022,28.892211842105265,28.93071488730724,27.834815810185184,27.065850091575093,23.39654097635101,21.985638978494627,22.72979106182796,24.50777816091954,24.92159784946237,27.84410384259259,29.22551086469534,29.763871953405022,28.892211842105265,28.93071488730724,27.834815810185184,27.065850091575093,23.39654097635101,21.985638978494627,22.72979106182796,24.50777816091954,24.92159784946237,27.84410384259259,29.22551086469534,29.763871953405022,28.892211842105265,28.93071488730724,27.834815810185184,27.065850091575093,23.39654097635101,21.985638978494627,22.72979106182796,24.50777816091954,24.92159784946237,27.84410384259259,29.22551086469534
Humpy Island,1039,HUMPSL1,3260,7.0,Water Temperature,-23.2163,150.9634,23-016,MAST HEAD REEF,23069S,-23.541667,151.733333,,,,,,,,,,,,,,2L,,2L,,2L,,2L,,2L,,,,,,3L,2U,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.95614183673469,27.379837163978493,27.78380761494253,26.238470228494624,25.218333541666667,23.55074952956989,21.745800555555554,20.62836443965517,18.308914583333337,20.407913125,22.59261297043011,24.586860625,26.79922768817204,26.57016357526882,26.227925223214285,25.470167674731183,24.421050277777773,22.380105657622565,21.44163601851852,20.199619735663084,20.798474283154125,22.860155671296297,24.01680703405017,25.143144861111107,27.3522683467742,27.878754368279573,27.25531981132076,26.44492567204301,25.34383224537037,23.54338026433692,20.94071319444444,20.61567857142857,20.26648476702509,22.00554054118774,23.21262096774193,24.39055092592593,25.779269713261648,27.126966845878137,27.607105156200063,26.99440403225806,24.69604300462963,22.256450728046595,20.41005726078998,19.173215031362005,19.50031225358423,20.85631759247415,22.365372558243724,25.11213905092593,25.922651075268817,26.05424854390681,27.67785679563492,26.827850201612904,25.013799074074072,22.741247401433693,20.2415378591954,18.70659811827957,19.03341550179212,21.250366203703702,22.58483157253979,24.47668858796296,26.61359675179212,27.606274103942653,26.895351804985022,25.695407683691755,24.890011921296296,22.89165542114696,20.937210033524902,19.851896527777782,20.44918821684588,22.04915085648148,23.72113616956697,25.364625787037035,26.44332374551972,27.253358646953405,26.18861665135449,25.82353548387097,25.74414293981481,23.304065255376344,21.62040595195147,19.750660304659498,19.79117968189964,20.97311199712644,23.11219988799283,25.35087506944445,27.15847659050179,28.17161341845878,27.178625024801583,27.73473926971326,25.93556606481481,24.08233495145632,21.62040595195147,19.750660304659498,19.79117968189964,20.97311199712644,23.11219988799283,25.35087506944445,27.15847659050179,28.17161341845878,27.178625024801583,27.73473926971326,25.93556606481481,24.08233495145632,21.62040595195147,19.750660304659498,19.79117968189964,20.97311199712644,23.11219988799283,25.35087506944445,27.15847659050179,28.17161341845878,27.178625024801583,27.73473926971326,25.93556606481481,24.08233495145632,21.62040595195147,19.750660304659498,19.79117968189964,20.97311199712644,23.11219988799283,25.35087506944445,27.15847659050179,28.17161341845878,27.178625024801583,27.73473926971326,25.93556606481481,24.08233495145632,21.62040595195147,19.750660304659498,19.79117968189964,20.97311199712644,23.11219988799283,25.35087506944445,27.15847659050179,28.17161341845878,27.178625024801583,27.73473926971326,25.93556606481481,24.08233495145632,21.62040595195147,19.750660304659498,19.79117968189964,20.97311199712644,23.11219988799283,25.35087506944445,27.15847659050179,28.17161341845878,27.178625024801583,27.73473926971326,25.93556606481481,24.08233495145632,21.62040595195147,19.750660304659498,19.79117968189964,20.97311199712644,23.11219988799283,25.35087506944445,27.15847659050179,28.17161341845878,27.178625024801583,27.73473926971326,25.93556606481481,24.08233495145632,21.62040595195147,19.750660304659498,19.79117968189964,20.97311199712644,23.11219988799283,25.35087506944445,27.15847659050179
