site,site_id,subsite,subsite_id,depth,parameter,lat,lon,gbrmpa_reef_id,time,cal_val,qc_val,qc_flag
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-19,24.240572727272728,24.240572727272728,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-20,24.8226125,24.8226125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-21,24.849210416666665,24.849210416666665,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-22,25.00839583333334,25.00839583333334,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-23,24.89013125,24.89013125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-24,24.92776875,24.92776875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-25,25.059125000000005,25.059125000000005,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-26,25.380360416666665,25.380360416666665,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-27,24.96501041666666,24.96501041666666,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-02-28,25.21053541666667,25.21053541666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-01,25.184754166666664,25.184754166666664,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-02,25.27969583333333,25.27969583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-03,25.00306875,25.00306875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-04,25.397135416666668,25.397135416666668,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-05,25.06321875,25.06321875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-06,24.78455625,24.78455625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-07,24.764916666666664,24.764916666666664,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-08,24.790277083333336,24.790277083333336,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-09,24.201027083333333,24.201027083333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-10,24.6221,24.6221,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-11,25.06363333333333,25.06363333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-12,24.760827083333336,24.760827083333336,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-13,23.65761458333333,23.65761458333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-14,24.12409583333333,24.12409583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-15,24.437145833333336,24.437145833333336,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-16,25.067725000000006,25.067725000000006,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-17,25.1074125,25.1074125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-18,25.35007708333333,25.35007708333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-19,25.034985416666668,25.034985416666668,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-20,24.82178958333333,24.82178958333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-21,24.85043333333333,24.85043333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-22,24.841025,24.841025,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-23,24.44614791666667,24.44614791666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-24,24.797641666666664,24.797641666666664,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-25,24.530033333333336,24.530033333333336,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-26,23.613816666666665,23.613816666666665,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-27,23.04953958333333,23.04953958333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-28,24.1224625,24.1224625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-29,24.36103333333333,24.36103333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-30,24.09626875,24.09626875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-03-31,23.57494583333333,23.57494583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-01,23.2643625,23.2643625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-02,23.301197916666663,23.301197916666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-03,23.407989583333336,23.407989583333336,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-04,23.349483333333332,23.349483333333332,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-05,23.743947916666663,23.743947916666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-06,22.914087500000004,22.914087500000004,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-07,21.995033333333332,21.995033333333332,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-08,22.472975,22.472975,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-09,22.735277083333333,22.735277083333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-10,22.413225,22.413225,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-11,22.088725,22.088725,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-12,22.32525208333333,22.32525208333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-13,22.7970625,22.7970625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-14,22.92595833333333,22.92595833333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-15,23.1608375,23.1608375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-16,23.562677083333337,23.562677083333337,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-17,23.671927083333333,23.671927083333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-18,23.807375000000004,23.807375000000004,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-19,23.66211458333333,23.66211458333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-20,23.331883333333334,23.331883333333334,2.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-21,23.67111458333333,23.67111458333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-22,23.688302083333337,23.688302083333337,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-23,23.4043125,23.4043125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-24,23.638785416666668,23.638785416666668,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-25,23.8712125,23.8712125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-26,23.59419375,23.59419375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-27,23.45505,23.45505,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-28,22.831837499999995,22.831837499999995,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-29,21.835839583333332,21.835839583333332,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-04-30,21.991747916666668,21.991747916666668,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-01,22.46274166666667,22.46274166666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-02,22.735281250000003,22.735281250000003,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-03,22.70866666666667,22.70866666666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-04,22.54376458333333,22.54376458333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-05,22.63011458333333,22.63011458333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-06,22.403410416666663,22.403410416666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-07,22.314208333333337,22.314208333333337,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-08,22.3211625,22.3211625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-09,22.3379375,22.3379375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-10,22.274922916666668,22.274922916666668,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-11,21.953695833333335,21.953695833333335,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-12,21.60300416666667,21.60300416666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-13,21.714725,21.714725,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-14,22.068270833333333,22.068270833333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-15,22.14684166666667,22.14684166666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-16,21.87799583333333,21.87799583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-17,21.80760833333333,21.80760833333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-18,21.58541875,21.58541875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-19,21.476979166666663,21.476979166666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-20,22.27328333333333,22.27328333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-21,22.155435416666663,22.155435416666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-22,21.40085833333333,21.40085833333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-23,21.593597916666663,21.593597916666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-24,21.58419166666667,21.58419166666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-25,21.49334375,21.49334375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-26,21.21959375,21.21959375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-27,21.44014791666667,21.44014791666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-28,21.44874375,21.44874375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-29,21.71471875,21.71471875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-30,21.783058333333333,21.783058333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-05-31,21.949197916666662,21.949197916666662,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-01,21.39063541666667,21.39063541666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-02,21.1017375,21.1017375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-03,21.48024375,21.48024375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-04,21.18563333333333,21.18563333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-05,20.509629166666667,20.509629166666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-06,20.92987708333333,20.92987708333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-07,20.86358125,20.86358125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-08,21.15738958333333,21.15738958333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-09,19.551275,19.551275,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-10,20.875039583333336,20.875039583333336,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-11,21.389410416666667,21.389410416666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-12,20.294795833333332,20.294795833333332,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-13,21.02031458333333,21.02031458333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-14,20.964258333333333,20.964258333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-15,20.741225,20.741225,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-16,21.006802083333334,21.006802083333334,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-17,21.124245833333333,21.124245833333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-18,21.25314375,21.25314375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-19,19.45756875,19.45756875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-20,20.40897083333333,20.40897083333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-21,20.14583958333333,20.14583958333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-22,20.40405625,20.40405625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-23,20.80343541666667,20.80343541666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-24,20.53786458333333,20.53786458333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-25,20.01285833333333,20.01285833333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-26,20.53540208333333,20.53540208333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-27,20.01203333333333,20.01203333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-28,19.67117083333333,19.67117083333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-29,18.553225,18.553225,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-06-30,18.928872916666663,18.928872916666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-01,19.0794625,19.0794625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-02,19.466154166666666,19.466154166666666,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-03,19.29675208333333,19.29675208333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-04,19.65070625,19.65070625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-05,18.96160833333333,18.96160833333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-06,19.48948958333333,19.48948958333333,2.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-07,19.722327083333333,19.722327083333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-08,19.38023125,19.38023125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-09,18.5295,18.5295,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-10,18.63711875,18.63711875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-11,18.931339583333333,18.931339583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-12,19.595054166666667,19.595054166666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-13,18.68007916666667,18.68007916666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-14,18.72469583333333,18.72469583333333,2.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-15,18.6252625,18.6252625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-16,18.472210416666663,18.472210416666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-17,19.14780208333333,19.14780208333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-18,18.203770833333333,18.203770833333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-19,19.296335416666665,19.296335416666665,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-20,19.70758958333333,19.70758958333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-21,19.23537083333333,19.23537083333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-22,18.550360416666667,18.550360416666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-23,18.70709375,18.70709375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-24,19.20754583333333,19.20754583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-25,19.5975125,19.5975125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-26,20.173666666666666,20.173666666666666,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-27,19.641710416666665,19.641710416666665,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-28,18.620339583333333,18.620339583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-29,18.407960416666665,18.407960416666665,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-30,19.036908333333333,19.036908333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-07-31,19.447333333333333,19.447333333333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-01,19.049593750000003,19.049593750000003,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-02,19.477622916666665,19.477622916666665,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-03,19.61429375,19.61429375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-04,18.47056875,18.47056875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-05,18.48571875,18.48571875,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-06,18.477116666666667,18.477116666666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-07,18.809797916666668,18.809797916666668,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-08,18.82043958333333,18.82043958333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-09,18.79670625,18.79670625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-10,19.3192625,19.3192625,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-11,19.764060416666663,19.764060416666663,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-12,19.84344583333333,19.84344583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-13,19.800072916666668,19.800072916666668,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-14,18.774197916666665,18.774197916666665,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-15,18.75497083333333,18.75497083333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-16,19.28447291666667,19.28447291666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-17,19.2640125,19.2640125,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-18,19.2648375,19.2648375,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-19,19.152304166666667,19.152304166666667,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-20,19.250510416666668,19.250510416666668,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-21,18.932964583333334,18.932964583333334,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-22,18.153839583333333,18.153839583333333,1.0
Elizabeth Reef,1004,ELIZLAGFL1,9908,1.0,Water Temperature,-29.931,159.0755,,2007-08-23,18.33266875,18.33266875,1.0
